Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
696,"Great Valley 03a Dunnigan Hills, Subsection 0",0.0,0.0,0.0
697,"Great Valley 03a Dunnigan Hills, Subsection 1",0.0,0.0,0.0
698,"Great Valley 03a Dunnigan Hills, Subsection 2",0.0,0.0,0.0
699,"Great Valley 03a Dunnigan Hills, Subsection 3",0.0,0.0,0.0
700,"Great Valley 03a Dunnigan Hills, Subsection 4",0.0,0.0,0.0
701,"Great Valley 03a Dunnigan Hills, Subsection 5",0.0,0.0,0.0
702,"Great Valley 03a Dunnigan Hills, Subsection 6",0.0,0.0,0.0
703,"Great Valley 04a Trout Creek, Subsection 0",3.5E-4,0.035,4.4478936E-4
704,"Great Valley 04a Trout Creek, Subsection 1",3.5E-4,0.035,4.4478936E-4
705,"Great Valley 04a Trout Creek, Subsection 2",3.3E-4,0.033,3.953164E-4
706,"Great Valley 04b Gordon Valley, Subsection 0",2.2E-4,0.022,2.8020548E-4
707,"Great Valley 04b Gordon Valley, Subsection 1",2.2E-4,0.022,2.8020548E-4
708,"Great Valley 04b Gordon Valley, Subsection 2",1.5E-4,0.015,2.0718282E-4
709,"Great Valley 04b Gordon Valley, Subsection 3",1.1E-4,0.011,1.5442356E-4
710,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 0",0.0,0.0,0.0
711,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 1",0.0,0.0,0.0
712,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 2",0.0,0.0,0.0
713,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 3",0.0,0.0,0.0
714,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 0",5.0E-5,0.005,4.1648407E-5
715,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 1",6.0E-5,0.006,5.1160736E-5
716,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 2",6.0E-5,0.006,6.4830434E-5
717,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 3",6.0E-5,0.006,6.4830434E-5
718,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 4",6.0E-5,0.006,6.4830434E-5
719,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 5",6.0E-5,0.006,6.4830434E-5
720,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 6",5.0E-5,0.005,5.0762505E-5
721,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 7",5.0E-5,0.005,4.1600055E-5
722,"Great Valley 07 (Orestimba), Subsection 0",0.0,0.0,0.0
723,"Great Valley 07 (Orestimba), Subsection 1",0.0,0.0,0.0
724,"Great Valley 07 (Orestimba), Subsection 2",0.0,0.0,0.0
725,"Great Valley 07 (Orestimba), Subsection 3",0.0,0.0,0.0
726,"Great Valley 07 (Orestimba), Subsection 4",0.0,0.0,0.0
727,"Great Valley 07 (Orestimba), Subsection 5",0.0,0.0,0.0
728,"Great Valley 07 (Orestimba), Subsection 6",0.0,0.0,0.0
729,"Great Valley 07 (Orestimba), Subsection 7",0.0,0.0,0.0
730,"Great Valley 07 (Orestimba), Subsection 8",0.0,0.0,0.0
731,"Great Valley 07 (Orestimba), Subsection 9",0.0,0.0,0.0
732,"Great Valley 07 (Orestimba), Subsection 10",0.0,0.0,0.0
733,"Great Valley 07 (Orestimba), Subsection 11",0.0,0.0,0.0
734,"Great Valley 07 (Orestimba), Subsection 12",0.0,0.0,0.0
735,"Great Valley 07 (Orestimba), Subsection 13",0.0,0.0,0.0
736,"Great Valley 07 (Orestimba), Subsection 14",0.0,0.0,0.0
737,"Great Valley 07 (Orestimba), Subsection 15",0.0,0.0,0.0
738,"Great Valley 07 (Orestimba), Subsection 16",0.0,0.0,0.0
739,"Great Valley 07 (Orestimba), Subsection 17",0.0,0.0,0.0
740,"Great Valley 08 (Quinto), Subsection 0",4.0E-5,0.004,1.4103558E-5
741,"Great Valley 08 (Quinto), Subsection 1",4.0E-5,0.004,1.4103558E-5
742,"Great Valley 08 (Quinto), Subsection 2",0.0,0.0,0.0
743,"Great Valley 09 (Laguna Seca), Subsection 0",0.0,0.0,2.4342373E-5
744,"Great Valley 09 (Laguna Seca), Subsection 1",3.0E-5,0.003,3.813088E-5
745,"Great Valley 09 (Laguna Seca), Subsection 2",3.0E-5,0.003,4.957925E-5
746,"Great Valley 09 (Laguna Seca), Subsection 3",3.0E-5,0.003,6.063734E-5
747,"Great Valley 09 (Laguna Seca), Subsection 4",3.0E-5,0.003,7.177543E-5
748,"Great Valley 09 (Laguna Seca), Subsection 5",4.0E-5,0.004,8.319352E-5
749,"Great Valley 09 (Laguna Seca), Subsection 6",4.0E-5,0.004,9.6265234E-5
750,"Great Valley 09 (Laguna Seca), Subsection 7",5.0E-5,0.005,1.0635665E-4
751,"Great Valley 09 (Laguna Seca), Subsection 8",5.0E-5,0.005,1.1565329E-4
752,"Great Valley 09 (Laguna Seca), Subsection 9",7.0E-5,0.007,1.2430224E-4
753,"Great Valley 09 (Laguna Seca), Subsection 10",7.0E-5,0.007,1.3134713E-4
754,"Great Valley 09 (Laguna Seca), Subsection 11",7.0E-5,0.007,1.3992583E-4
755,"Great Valley 09 (Laguna Seca), Subsection 12",7.0E-5,0.007,1.3992583E-4
756,"Great Valley 10 (Panoche), Subsection 0",7.0E-5,0.007,1.4504862E-4
757,"Great Valley 10 (Panoche), Subsection 1",7.0E-5,0.007,1.4994123E-4
758,"Great Valley 10 (Panoche), Subsection 2",7.0E-5,0.007,1.5733988E-4
759,"Great Valley 10 (Panoche), Subsection 3",7.0E-5,0.007,1.6859228E-4
760,"Great Valley 10 (Panoche), Subsection 4",7.0E-5,0.007,1.6859228E-4
761,"Great Valley 11, Subsection 0",8.0E-5,0.008,1.95526E-4
762,"Great Valley 11, Subsection 1",9.0E-5,0.009,2.0766199E-4
763,"Great Valley 11, Subsection 2",1.1E-4,0.011,2.1952363E-4
764,"Great Valley 11, Subsection 3",1.1E-4,0.011,2.3286787E-4
765,"Great Valley 11, Subsection 4",1.1E-4,0.011,2.3286787E-4
766,"Great Valley 12, Subsection 0",1.1E-4,0.011,2.4441644E-4
767,"Great Valley 12, Subsection 1",1.2E-4,0.012,2.526262E-4
768,"Great Valley 12, Subsection 2",1.5E-4,0.015,2.699405E-4
769,"Great Valley 12, Subsection 3",1.4E-4,0.014,2.6140476E-4
770,"Great Valley 13 (Coalinga), Subsection 0",1.5E-4,0.015,3.0963152E-4
771,"Great Valley 13 (Coalinga), Subsection 1",1.6E-4,0.016,3.3030586E-4
772,"Great Valley 13 (Coalinga), Subsection 2",1.6E-4,0.016,2.9875818E-4
773,"Great Valley 14 (Kettleman Hills), Subsection 0",1.8E-4,0.018,3.2380995E-4
774,"Great Valley 14 (Kettleman Hills), Subsection 1",1.8E-4,0.018,3.2380995E-4
775,"Green Valley 2011 CFM, Subsection 0",3.0E-4,0.03,5.1128445E-4
776,"Green Valley 2011 CFM, Subsection 1",3.1E-4,0.031,5.4741E-4
777,"Green Valley 2011 CFM, Subsection 2",4.2E-4,0.041,6.3148123E-4
778,"Green Valley 2011 CFM, Subsection 3",4.3E-4,0.042,6.6338247E-4
779,"Green Valley 2011 CFM, Subsection 4",4.1E-4,0.04,6.4241636E-4
780,"Green Valley 2011 CFM, Subsection 5",3.7E-4,0.036,5.921723E-4
781,"Green Valley 2011 CFM, Subsection 6",3.2E-4,0.031,5.1655696E-4
782,"Greenville (No) 2011 CFM, Subsection 0",3.9E-4,0.038,5.248742E-4
783,"Greenville (No) 2011 CFM, Subsection 1",3.9E-4,0.038,5.5284466E-4
784,"Greenville (No) 2011 CFM, Subsection 2",4.1E-4,0.04,5.7883514E-4
785,"Greenville (No) 2011 CFM, Subsection 3",4.2E-4,0.041,6.003667E-4
786,"Greenville (No) 2011 CFM, Subsection 4",4.2E-4,0.041,6.2499184E-4
787,"Greenville (No) 2011 CFM, Subsection 5",4.2E-4,0.041,6.3933566E-4
788,"Greenville (No) 2011 CFM, Subsection 6",2.4E-4,0.023,3.7416653E-4
789,"Greenville (So) 2011 CFM, Subsection 0",1.4E-4,0.014,2.2369037E-4
790,"Greenville (So) 2011 CFM, Subsection 1",1.6E-4,0.016,2.8069323E-4
791,"Greenville (So) 2011 CFM, Subsection 2",2.2E-4,0.022,3.3125153E-4
792,"Greenville (So) 2011 CFM, Subsection 3",2.5E-4,0.025,3.7797733E-4
793,"Greenville (So) 2011 CFM, Subsection 4",3.0E-4,0.03,4.2564902E-4
794,"Greenville (So) 2011 CFM, Subsection 5",3.0E-4,0.03,4.2564902E-4
795,"Hartley Springs 2011 CFM, Subsection 0",0.0,0.0,0.0
796,"Hartley Springs 2011 CFM, Subsection 1",4.0E-5,0.004,9.583507E-5
797,"Hartley Springs 2011 CFM, Subsection 2",4.0E-5,0.004,9.583507E-5
798,"Hat Creek-McArthur-Mayfield, Subsection 0",5.0E-5,0.005,4.827592E-5
799,"Hat Creek-McArthur-Mayfield, Subsection 1",6.0E-5,0.006,6.6379565E-5
800,"Hat Creek-McArthur-Mayfield, Subsection 2",6.0E-5,0.006,8.398858E-5
801,"Hat Creek-McArthur-Mayfield, Subsection 3",6.0E-5,0.006,9.699825E-5
802,"Hat Creek-McArthur-Mayfield, Subsection 4",9.0E-5,0.009,1.0704655E-4
803,"Hat Creek-McArthur-Mayfield, Subsection 5",9.0E-5,0.009,1.1606883E-4
804,"Hat Creek-McArthur-Mayfield, Subsection 6",9.0E-5,0.009,1.2435437E-4
805,"Hat Creek-McArthur-Mayfield, Subsection 7",1.0E-4,0.01,1.38341E-4
806,"Hat Creek-McArthur-Mayfield, Subsection 8",1.0E-4,0.01,1.38341E-4
807,"Hat Creek-McArthur-Mayfield, Subsection 9",1.0E-4,0.01,1.38341E-4
808,"Hat Creek-McArthur-Mayfield, Subsection 10",1.0E-4,0.01,1.38341E-4
809,"Hat Creek-McArthur-Mayfield, Subsection 11",1.0E-4,0.01,1.38341E-4
810,"Hat Creek-McArthur-Mayfield, Subsection 12",1.0E-4,0.01,1.38341E-4
811,"Hat Creek-McArthur-Mayfield, Subsection 13",1.0E-4,0.01,1.3344617E-4
812,"Hat Creek-McArthur-Mayfield, Subsection 14",1.0E-4,0.01,1.2633782E-4
813,"Hat Creek-McArthur-Mayfield, Subsection 15",1.0E-4,0.01,1.1856167E-4
814,"Hat Creek-McArthur-Mayfield, Subsection 16",9.0E-5,0.009,1.0922156E-4
815,"Hat Creek-McArthur-Mayfield, Subsection 17",7.0E-5,0.007,9.639652E-5
816,"Hat Creek-McArthur-Mayfield, Subsection 18",6.0E-5,0.006,7.823224E-5
817,"Hat Creek-McArthur-Mayfield, Subsection 19",4.0E-5,0.004,5.894507E-5
818,"Hayward (No) 2011 CFM, Subsection 0",0.00108,0.108,0.0019815597
819,"Hayward (No) 2011 CFM, Subsection 1",0.00123,0.123,0.0021779537
820,"Hayward (No) 2011 CFM, Subsection 2",0.00138,0.138,0.002342587
821,"Hayward (No) 2011 CFM, Subsection 3",0.00145,0.145,0.0024355168
822,"Hayward (No) 2011 CFM, Subsection 4",0.00148,0.148,0.0024431199
823,"Hayward (No) 2011 CFM, Subsection 5",0.0015,0.15,0.002454577
824,"Hayward (No) 2011 CFM, Subsection 6",0.0015,0.15,0.0024465306
825,"Hayward (No) 2011 CFM, Subsection 7",0.00145,0.145,0.0024207633
826,"Hayward (No) 2011 CFM, Subsection 8",0.00148,0.148,0.0024318532
827,"Hayward (No) 2011 CFM, Subsection 9",0.00146,0.146,0.0023791583
828,"Hayward (So) 2011 CFM, Subsection 0",6.9E-4,0.067,0.001382325
829,"Hayward (So) 2011 CFM, Subsection 1",7.5E-4,0.074,0.0014962866
830,"Hayward (So) 2011 CFM, Subsection 2",8.9E-4,0.087,0.0017572967
831,"Hayward (So) 2011 CFM, Subsection 3",9.7E-4,0.095,0.0019360645
832,"Hayward (So) 2011 CFM, Subsection 4",0.00102,0.1,0.0020155862
833,"Hayward (So) 2011 CFM, Subsection 5",9.6E-4,0.096,0.0019520798
834,"Hayward (So) 2011 CFM, Subsection 6",9.9E-4,0.099,0.0019492833
835,"Hayward (So) 2011 CFM, Subsection 7",9.9E-4,0.099,0.001925802
836,"Hayward (So) extension 2011 CFM, Subsection 0",2.0E-4,0.02,4.1984385E-4
837,"Hayward (So) extension 2011 CFM, Subsection 1",2.6E-4,0.026,5.247319E-4
838,"Hayward (So) extension 2011 CFM, Subsection 2",2.7E-4,0.027,5.566317E-4
839,"Hayward (So) extension 2011 CFM, Subsection 3",2.8E-4,0.028,5.874562E-4
840,"Hayward (So) extension 2011 CFM, Subsection 4",2.9E-4,0.029,6.1625364E-4
841,"Hayward (So) extension 2011 CFM, Subsection 5",3.1E-4,0.031,6.4854545E-4
842,"Hayward (So) extension 2011 CFM, Subsection 6",3.1E-4,0.031,6.4830505E-4
843,"Hector Mine, Subsection 0",1.5E-4,0.015,2.3317825E-4
844,"Hector Mine, Subsection 1",1.5E-4,0.015,2.4956377E-4
845,"Hector Mine, Subsection 2",1.5E-4,0.015,2.6068455E-4
846,"Hector Mine, Subsection 3",9.0E-5,0.009,8.1624705E-5
847,"Helendale-So Lockhart, Subsection 0",6.0E-5,0.006,8.480513E-5
848,"Helendale-So Lockhart, Subsection 1",7.0E-5,0.007,1.0246616E-4
849,"Helendale-So Lockhart, Subsection 2",6.0E-5,0.006,1.1173572E-4
850,"Helendale-So Lockhart, Subsection 3",7.0E-5,0.007,1.2227493E-4
851,"Helendale-So Lockhart, Subsection 4",7.0E-5,0.007,1.3041846E-4
852,"Helendale-So Lockhart, Subsection 5",7.0E-5,0.007,1.3819612E-4
853,"Helendale-So Lockhart, Subsection 6",7.0E-5,0.007,1.4359443E-4
854,"Helendale-So Lockhart, Subsection 7",8.0E-5,0.008,1.4774554E-4
855,"Helendale-So Lockhart, Subsection 8",8.0E-5,0.008,1.5209962E-4
856,"Helendale-So Lockhart, Subsection 9",8.0E-5,0.008,1.5538375E-4
857,"Helendale-So Lockhart, Subsection 10",7.0E-5,0.007,1.5306065E-4
858,"Helendale-So Lockhart, Subsection 11",8.0E-5,0.008,1.5200298E-4
859,"Helendale-So Lockhart, Subsection 12",9.0E-5,0.009,1.5179596E-4
860,"Helendale-So Lockhart, Subsection 13",8.0E-5,0.008,1.4565681E-4
861,"Helendale-So Lockhart, Subsection 14",8.0E-5,0.008,1.3977058E-4
862,"Helendale-So Lockhart, Subsection 15",8.0E-5,0.008,1.3213401E-4
863,"Helendale-So Lockhart, Subsection 16",8.0E-5,0.008,1.2427264E-4
864,"Helendale-So Lockhart, Subsection 17",7.0E-5,0.007,1.12154084E-4
865,"Hilton Creek 2011 CFM, Subsection 0",1.4E-4,0.014,2.8115537E-4
866,"Hilton Creek 2011 CFM, Subsection 1",1.4E-4,0.014,2.8115537E-4
867,"Hilton Creek 2011 CFM, Subsection 2",1.3E-4,0.013,2.556458E-4
868,"Hilton Creek 2011 CFM, Subsection 3",1.1E-4,0.011,2.1101812E-4
869,"Hollywood, Subsection 0",2.8E-4,0.028,4.122233E-4
870,"Hollywood, Subsection 1",2.9E-4,0.029,4.4219464E-4
871,"Hollywood, Subsection 2",2.9E-4,0.029,4.0418663E-4
872,"Holser alt 1, Subsection 0",9.0E-5,0.009,1.5258694E-4
873,"Holser alt 1, Subsection 1",5.0E-5,0.005,1.1491192E-4
874,"Holser alt 1, Subsection 2",3.0E-5,0.003,8.7880064E-5
875,"Homestead Valley 2011, Subsection 0",4.0E-5,0.004,4.257186E-5
876,"Homestead Valley 2011, Subsection 1",4.0E-5,0.004,5.016945E-5
877,"Homestead Valley 2011, Subsection 2",4.0E-5,0.004,5.6310626E-5
878,"Homestead Valley 2011, Subsection 3",1.3E-4,0.013,1.5562346E-4
879,"Homestead Valley 2011, Subsection 4",1.3E-4,0.013,1.6005126E-4
880,"Homestead Valley 2011, Subsection 5",1.3E-4,0.013,1.6005126E-4
881,"Honey Lake 2011 CFM, Subsection 0",0.0,0.0,0.0
882,"Honey Lake 2011 CFM, Subsection 1",0.0,0.0,0.0
883,"Honey Lake 2011 CFM, Subsection 2",0.0,0.0,0.0
884,"Honey Lake 2011 CFM, Subsection 3",0.0,0.0,0.0
885,"Honey Lake 2011 CFM, Subsection 4",0.0,0.0,0.0
886,"Honey Lake 2011 CFM, Subsection 5",0.0,0.0,0.0
887,"Honey Lake 2011 CFM, Subsection 6",0.0,0.0,0.0
888,"Honey Lake 2011 CFM, Subsection 7",0.0,0.0,0.0
889,"Honey Lake 2011 CFM, Subsection 8",0.0,0.0,0.0
890,"Honey Lake 2011 CFM, Subsection 9",0.0,0.0,0.0
891,"Honey Lake 2011 CFM, Subsection 10",0.0,0.0,0.0
892,"Honey Lake 2011 CFM, Subsection 11",0.0,0.0,0.0
893,"Honey Lake 2011 CFM, Subsection 12",0.0,0.0,0.0
894,"Honey Lake 2011 CFM, Subsection 13",0.0,0.0,0.0
895,"Honey Lake 2011 CFM, Subsection 14",0.0,0.0,0.0
896,"Hosgri, Subsection 0",7.0E-5,0.007,1.667197E-4
897,"Hosgri, Subsection 1",1.2E-4,0.012,2.410464E-4
898,"Hosgri, Subsection 2",1.2E-4,0.012,2.488575E-4
899,"Hosgri, Subsection 3",1.2E-4,0.012,2.5461195E-4
900,"Hosgri, Subsection 4",1.2E-4,0.012,2.5878492E-4
901,"Hosgri, Subsection 5",1.3E-4,0.013,2.6094774E-4
902,"Hosgri, Subsection 6",1.3E-4,0.013,2.7136516E-4
903,"Hosgri, Subsection 7",1.4E-4,0.014,2.9933144E-4
904,"Hosgri, Subsection 8",1.4E-4,0.014,2.960892E-4
905,"Hosgri, Subsection 9",1.5E-4,0.015,3.594602E-4
906,"Hosgri, Subsection 10",1.6E-4,0.016,3.627369E-4
907,"Hosgri, Subsection 11",1.4E-4,0.014,3.540212E-4
908,"Hosgri, Subsection 12",1.4E-4,0.014,3.4835227E-4
909,"Hosgri, Subsection 13",1.2E-4,0.012,3.4175115E-4
910,"Hosgri, Subsection 14",1.1E-4,0.011,3.3374887E-4
911,"Hosgri, Subsection 15",1.2E-4,0.012,3.2225534E-4
912,"Hosgri, Subsection 16",1.9E-4,0.019,4.10956E-4
913,"Hosgri, Subsection 17",1.8E-4,0.018,3.99108E-4
914,"Hosgri, Subsection 18",1.6E-4,0.016,3.8256092E-4
915,"Hosgri, Subsection 19",1.5E-4,0.015,3.752911E-4
916,"Hosgri, Subsection 20",1.5E-4,0.015,3.6962857E-4
917,"Hosgri, Subsection 21",1.4E-4,0.014,3.6496815E-4
918,"Hosgri, Subsection 22",1.4E-4,0.014,3.615043E-4
919,"Hosgri, Subsection 23",1.4E-4,0.014,3.5897442E-4
920,"Hosgri, Subsection 24",1.5E-4,0.015,3.5739766E-4
921,"Hosgri, Subsection 25",1.6E-4,0.016,3.5890233E-4
922,"Hosgri, Subsection 26",1.4E-4,0.014,3.675006E-4
923,"Hosgri, Subsection 27",1.2E-4,0.012,3.5950242E-4
924,"Hosgri (Extension), Subsection 0",1.0E-5,0.001,3.214799E-5
925,"Hosgri (Extension), Subsection 1",1.0E-5,0.001,4.094453E-5
926,"Hosgri (Extension), Subsection 2",2.0E-5,0.002,5.1623454E-5
927,"Hosgri (Extension), Subsection 3",2.0E-5,0.002,6.692076E-5
928,"Hosgri (Extension), Subsection 4",2.0E-5,0.002,8.496325E-5
929,"Hosgri (Extension), Subsection 5",2.0E-5,0.002,9.782982E-5
930,"Hosgri (Extension), Subsection 6",4.0E-5,0.004,1.0961761E-4
931,"Hosgri (Extension), Subsection 7",4.0E-5,0.004,1.0961761E-4
932,"Hunter Mountain-Saline Valley, Subsection 0",3.7E-4,0.037,7.792244E-4
933,"Hunter Mountain-Saline Valley, Subsection 1",4.2E-4,0.042,8.270505E-4
934,"Hunter Mountain-Saline Valley, Subsection 2",4.6E-4,0.046,9.0876233E-4
935,"Hunter Mountain-Saline Valley, Subsection 3",4.5E-4,0.045,9.0718095E-4
936,"Hunter Mountain-Saline Valley, Subsection 4",4.4E-4,0.044,9.053326E-4
937,"Hunter Mountain-Saline Valley, Subsection 5",3.6E-4,0.036,6.2791095E-4
938,"Hunter Mountain-Saline Valley, Subsection 6",3.2E-4,0.032,5.2289205E-4
939,"Hunter Mountain-Saline Valley, Subsection 7",3.1E-4,0.031,5.19839E-4
940,"Hunter Mountain-Saline Valley, Subsection 8",3.0E-4,0.03,5.156778E-4
941,"Hunter Mountain-Saline Valley, Subsection 9",2.8E-4,0.028,5.014651E-4
942,"Hunter Mountain-Saline Valley, Subsection 10",2.7E-4,0.027,4.8438928E-4
943,"Hunter Mountain-Saline Valley, Subsection 11",2.4E-4,0.024,4.5916208E-4
944,"Hunter Mountain-Saline Valley, Subsection 12",2.2E-4,0.022,4.042032E-4
945,"Hunting Creek - Bartlett Springs connector 2011, Subsection 0",5.9E-4,0.059,0.0011245117
946,"Hunting Creek - Bartlett Springs connector 2011, Subsection 1",6.2E-4,0.062,0.0012157705
947,"Hunting Creek - Bartlett Springs connector 2011, Subsection 2",6.6E-4,0.066,0.0012695327
948,"Hunting Creek - Bartlett Springs connector 2011, Subsection 3",6.8E-4,0.068,0.0013125765
949,"Hunting Creek - Bartlett Springs connector 2011, Subsection 4",7.2E-4,0.072,0.001348087
950,"Hunting Creek - Bartlett Springs connector 2011, Subsection 5",7.3E-4,0.073,0.0013816652
951,"Hunting Creek - Bartlett Springs connector 2011, Subsection 6",7.2E-4,0.072,0.0013619424
952,"Hunting Creek - Berryessa 2011 CFM, Subsection 0",3.2E-4,0.032,5.715547E-4
953,"Hunting Creek - Berryessa 2011 CFM, Subsection 1",3.5E-4,0.035,6.2020094E-4
954,"Hunting Creek - Berryessa 2011 CFM, Subsection 2",3.6E-4,0.036,6.6594535E-4
955,"Hunting Creek - Berryessa 2011 CFM, Subsection 3",3.7E-4,0.037,7.141048E-4
956,"Hunting Creek - Berryessa 2011 CFM, Subsection 4",4.0E-4,0.04,7.71675E-4
957,"Hunting Creek - Berryessa 2011 CFM, Subsection 5",4.4E-4,0.044,8.373772E-4
958,"Hunting Creek - Berryessa 2011 CFM, Subsection 6",4.4E-4,0.044,8.347189E-4
959,"Hunting Creek - Berryessa 2011 CFM, Subsection 7",0.0,0.0,9.836815E-6
960,"Hunting Creek - Berryessa 2011 CFM, Subsection 8",0.0,0.0,7.57861E-6
961,"Imperial, Subsection 0",0.0,0.0,1.2998558E-5
962,"Imperial, Subsection 1",9.4E-4,0.094,9.267294E-4
963,"Imperial, Subsection 2",0.00182,0.18,0.001711033
964,"Imperial, Subsection 3",0.00241,0.239,0.0022558293
965,"Imperial, Subsection 4",0.00281,0.276,0.0026735603
966,"Imperial, Subsection 5",0.00311,0.305,0.0030234128
967,"Imperial, Subsection 6",0.0033,0.324,0.0032659757
968,"Imperial, Subsection 7",0.00354,0.346,0.0034779483
969,"Imperial, Subsection 8",0.00363,0.353,0.0036240956
970,"Imperial, Subsection 9",0.0038,0.37,0.0037465836
971,"Imperial, Subsection 10",0.0039,0.38,0.0038191879
972,"Imperial, Subsection 11",0.0039,0.38,0.0038191879
973,"Incline Village 2011 CFM, Subsection 0",0.0,0.0,0.0
974,"Incline Village 2011 CFM, Subsection 1",0.0,0.0,0.0
975,"Incline Village 2011 CFM, Subsection 2",0.0,0.0,0.0
976,"Independence rev 2011, Subsection 0",5.0E-5,0.005,6.3772866E-5
977,"Independence rev 2011, Subsection 1",5.0E-5,0.005,6.7199646E-5
978,"Independence rev 2011, Subsection 2",6.0E-5,0.006,7.012597E-5
979,"Independence rev 2011, Subsection 3",6.0E-5,0.006,6.921637E-5
980,"Independence rev 2011, Subsection 4",6.0E-5,0.006,6.253833E-5
981,"Independence rev 2011, Subsection 5",6.0E-5,0.006,5.4752953E-5
982,"Independence rev 2011, Subsection 6",5.0E-5,0.005,4.238034E-5
983,"Independence rev 2011, Subsection 7",3.0E-5,0.003,3.335568E-5
984,"Jess Valley, Subsection 0",0.0,0.0,0.0
985,"Jess Valley, Subsection 1",0.0,0.0,0.0
986,"Jess Valley, Subsection 2",0.0,0.0,0.0
987,"Jess Valley, Subsection 3",0.0,0.0,0.0
988,"Jess Valley, Subsection 4",0.0,0.0,0.0
989,"Johnson Valley (No) 2011 rev, Subsection 0",1.9E-4,0.019,3.2389993E-4
990,"Johnson Valley (No) 2011 rev, Subsection 1",2.2E-4,0.022,3.3994426E-4
991,"Johnson Valley (No) 2011 rev, Subsection 2",2.2E-4,0.022,3.3994426E-4
992,"Johnson Valley (No) 2011 rev, Subsection 3",1.4E-4,0.014,2.5282634E-4
993,"Johnson Valley (No) 2011 rev, Subsection 4",1.4E-4,0.014,2.5282634E-4
994,"Johnson Valley (No) 2011 rev, Subsection 5",1.4E-4,0.014,2.5282634E-4
995,"Johnson Valley (No) 2011 rev, Subsection 6",1.4E-4,0.014,2.5282634E-4
996,"Joshua Tree (Seismicity), Subsection 0",0.0,0.0,1.6592048E-5
997,"Joshua Tree (Seismicity), Subsection 1",0.0,0.0,2.2177855E-5
998,"Joshua Tree (Seismicity), Subsection 2",0.0,0.0,2.2177855E-5
999,"Keddie Ridge 2011 CFM, Subsection 0",0.0,0.0,0.0
1000,"Keddie Ridge 2011 CFM, Subsection 1",0.0,0.0,0.0
1001,"Keddie Ridge 2011 CFM, Subsection 2",0.0,0.0,0.0
1002,"Keddie Ridge 2011 CFM, Subsection 3",0.0,0.0,0.0
1003,"Keddie Ridge 2011 CFM, Subsection 4",0.0,0.0,0.0
1004,"Keddie Ridge 2011 CFM, Subsection 5",0.0,0.0,0.0
1005,"Keddie Ridge 2011 CFM, Subsection 6",0.0,0.0,0.0
1006,"Kern Canyon (Lake Isabella) 2011, Subsection 0",4.0E-5,0.004,4.5097164E-5
1007,"Kern Canyon (Lake Isabella) 2011, Subsection 1",4.0E-5,0.004,5.3064367E-5
1008,"Kern Canyon (Lake Isabella) 2011, Subsection 2",3.0E-5,0.003,5.9393E-5
1009,"Kern Canyon (Lake Isabella) 2011, Subsection 3",6.0E-5,0.006,6.35601E-5
1010,"Kern Canyon (Lake Isabella) 2011, Subsection 4",6.0E-5,0.006,6.0334467E-5
1011,"Kern Canyon (North Kern) 2011, Subsection 0",5.0E-5,0.005,5.983736E-5
1012,"Kern Canyon (North Kern) 2011, Subsection 1",5.0E-5,0.005,5.983736E-5
1013,"Kern Canyon (North Kern) 2011, Subsection 2",4.0E-5,0.004,5.174669E-5
1014,"Kern Canyon (North Kern) 2011, Subsection 3",2.0E-5,0.002,4.310359E-5
1015,"Kern Canyon (North Kern) 2011, Subsection 4",2.0E-5,0.002,3.384527E-5
1016,"Kern Canyon (North Kern) 2011, Subsection 5",2.0E-5,0.002,2.309006E-5
1017,"Kern Canyon (North Kern) 2011, Subsection 6",2.0E-5,0.002,1.5361724E-5
1018,"Kern Canyon (South Kern) 2011, Subsection 0",6.0E-5,0.006,6.600739E-5
1019,"Kern Canyon (South Kern) 2011, Subsection 1",6.0E-5,0.006,7.132801E-5
1020,"Kern Canyon (South Kern) 2011, Subsection 2",7.0E-5,0.007,7.172208E-5
1021,"Kern Canyon (South Kern) 2011, Subsection 3",7.0E-5,0.007,7.148264E-5
1022,"Kern Canyon (South Kern) 2011, Subsection 4",5.0E-5,0.005,7.0503986E-5
1023,"Kern Canyon (South Kern) 2011, Subsection 5",5.0E-5,0.005,6.371856E-5
1024,"Kickapoo, Subsection 0",9.0E-5,0.009,9.508004E-5
1025,"Kickapoo, Subsection 1",9.0E-5,0.009,9.508004E-5
1026,"King Range 2011 CFM, Subsection 0",6.0E-5,0.006,1.2918614E-4
1027,"King Range 2011 CFM, Subsection 1",6.0E-5,0.006,1.3022512E-4
1028,"King Range 2011 CFM, Subsection 2",4.0E-5,0.004,1.2181542E-4
