Subsection Index,Subsection Name,Total Mean Annual Rate,Total 1000 Year Prob,Long-Term Fault System Solution Rate
1351,"Monterey Bay-Tularcitos, Subsection 12",6.43E-4,0.531,6.569016E-4
1352,"Morales (East), Subsection 0",1.49E-4,0.149,7.431326E-5
1353,"Morales (East), Subsection 1",1.56E-4,0.154,7.79693E-5
1354,"Morales (East), Subsection 2",7.3E-5,0.072,4.626356E-5
1355,"Morales (West), Subsection 0",7.7E-5,0.076,5.7864458E-5
1356,"Morales (West), Subsection 1",8.0E-5,0.079,6.210487E-5
1357,"Morales (West), Subsection 2",4.6E-5,0.046,3.4843208E-5
1358,"Morales (West), Subsection 3",4.2E-5,0.042,3.094177E-5
1359,"Mount Diablo Thrust North CFM, Subsection 0",6.22E-4,0.519,7.720545E-4
1360,"Mount Diablo Thrust North CFM, Subsection 1",6.22E-4,0.519,7.720545E-4
1361,"Mount Diablo Thrust South, Subsection 0",0.001095,0.742,0.0011676361
1362,"Mount Diablo Thrust South, Subsection 1",0.001095,0.742,0.0011676361
1363,"Nelson Lake, Subsection 0",4.35E-4,0.409,1.876243E-4
1364,"Nelson Lake, Subsection 1",4.83E-4,0.444,2.1542002E-4
1365,"Nelson Lake, Subsection 2",3.06E-4,0.287,1.6645064E-4
1366,"Nelson Lake, Subsection 3",2.95E-4,0.266,1.6807271E-4
1367,"Nelson Lake, Subsection 4",2.45E-4,0.234,1.4898046E-4
1368,"Nelson Lake, Subsection 5",2.8E-4,0.265,1.7666255E-4
1369,"Nelson Lake, Subsection 6",2.61E-4,0.247,1.673511E-4
1370,"Nelson Lake, Subsection 7",2.5E-4,0.235,1.5148417E-4
1371,"Nelson Lake, Subsection 8",2.27E-4,0.218,1.3890257E-4
1372,"Newport-Inglewood (Offshore), Subsection 0",3.08E-4,0.291,4.7926596E-4
1373,"Newport-Inglewood (Offshore), Subsection 1",3.3E-4,0.31,5.1353767E-4
1374,"Newport-Inglewood (Offshore), Subsection 2",2.92E-4,0.274,4.390795E-4
1375,"Newport-Inglewood (Offshore), Subsection 3",2.82E-4,0.262,4.331043E-4
1376,"Newport-Inglewood (Offshore), Subsection 4",2.82E-4,0.266,4.15693E-4
1377,"Newport-Inglewood (Offshore), Subsection 5",2.98E-4,0.279,4.1298365E-4
1378,"Newport-Inglewood (Offshore), Subsection 6",2.92E-4,0.276,4.05905E-4
1379,"Newport-Inglewood (Offshore), Subsection 7",2.89E-4,0.274,4.062985E-4
1380,"Newport-Inglewood (Offshore), Subsection 8",2.92E-4,0.277,4.0498015E-4
1381,"Newport-Inglewood (Offshore), Subsection 9",3.1E-4,0.295,4.216896E-4
1382,"Newport-Inglewood (Offshore), Subsection 10",3.17E-4,0.295,4.1495435E-4
1383,"Newport-Inglewood (Offshore), Subsection 11",3.32E-4,0.301,4.1294307E-4
1384,"Newport-Inglewood (Offshore), Subsection 12",3.91E-4,0.352,4.3986004E-4
1385,"Newport-Inglewood (Offshore), Subsection 13",3.88E-4,0.349,4.300063E-4
1386,"Newport-Inglewood alt 1, Subsection 0",2.44E-4,0.226,4.1954778E-4
1387,"Newport-Inglewood alt 1, Subsection 1",2.5E-4,0.231,4.349279E-4
1388,"Newport-Inglewood alt 1, Subsection 2",2.46E-4,0.228,4.2357683E-4
1389,"Newport-Inglewood alt 1, Subsection 3",2.58E-4,0.243,4.3884874E-4
1390,"Newport-Inglewood alt 1, Subsection 4",2.67E-4,0.254,4.5520952E-4
1391,"Newport-Inglewood alt 1, Subsection 5",2.77E-4,0.261,4.6403738E-4
1392,"Newport-Inglewood alt 1, Subsection 6",3.2E-4,0.288,5.279074E-4
1393,"Newport-Inglewood alt 1, Subsection 7",8.64E-4,0.631,0.0012050442
1394,"Newport-Inglewood alt 1, Subsection 8",8.27E-4,0.623,0.0011369366
1395,"North Frontal  (East), Subsection 0",1.99E-4,0.194,3.1179193E-4
1396,"North Frontal  (East), Subsection 1",2.42E-4,0.233,3.7233395E-4
1397,"North Frontal  (East), Subsection 2",2.16E-4,0.209,3.4229865E-4
1398,"North Frontal  (West), Subsection 0",1.25E-4,0.122,1.5522804E-4
1399,"North Frontal  (West), Subsection 1",1.33E-4,0.129,1.71659E-4
1400,"North Frontal  (West), Subsection 2",1.26E-4,0.121,1.6215572E-4
1401,"North Frontal  (West), Subsection 3",1.3E-4,0.126,1.7955744E-4
1402,"North Frontal  (West), Subsection 4",9.2E-5,0.091,1.3705257E-4
1403,"North Salt Lake, Subsection 0",1.14E-4,0.114,1.5958879E-4
1404,"North Salt Lake, Subsection 1",1.14E-4,0.114,1.5958879E-4
1405,"North Tahoe 2011 CFM, Subsection 0",4.5E-4,0.411,7.1147224E-4
1406,"North Tahoe 2011 CFM, Subsection 1",4.58E-4,0.415,7.2531856E-4
1407,"North Tahoe 2011 CFM, Subsection 2",3.69E-4,0.338,6.5380475E-4
1408,"North Tahoe 2011 CFM, Subsection 3",3.56E-4,0.33,6.386729E-4
1409,"Northridge, Subsection 0",2.21E-4,0.209,5.2468164E-4
1410,"Northridge, Subsection 1",2.36E-4,0.223,5.816684E-4
1411,"Northridge, Subsection 2",2.38E-4,0.225,6.019549E-4
1412,"Northridge, Subsection 3",3.14E-4,0.289,7.5427466E-4
1413,"Northridge, Subsection 4",2.68E-4,0.248,6.4778054E-4
1414,"Northridge Hills, Subsection 0",1.35E-4,0.131,2.6590173E-4
1415,"Northridge Hills, Subsection 1",1.35E-4,0.131,2.6590173E-4
1416,"Oak Ridge (Onshore), Subsection 0",6.91E-4,0.56,9.708176E-4
1417,"Oak Ridge (Onshore), Subsection 1",8.13E-4,0.61,0.0011818375
1418,"Oak Ridge (Onshore), Subsection 2",5.2E-4,0.456,7.835173E-4
1419,"Oak Ridge (Onshore), Subsection 3",6.34E-4,0.517,0.0010396555
1420,"Oak Ridge (Onshore), Subsection 4",6.19E-4,0.506,0.0010192492
1421,"Oceanic - West Huasna, Subsection 0",6.19E-4,0.481,6.6850736E-4
1422,"Oceanic - West Huasna, Subsection 1",6.49E-4,0.487,7.0873543E-4
1423,"Oceanic - West Huasna, Subsection 2",6.39E-4,0.468,6.87492E-4
1424,"Oceanic - West Huasna, Subsection 3",4.81E-4,0.391,5.25049E-4
1425,"Oceanic - West Huasna, Subsection 4",4.13E-4,0.351,4.4988995E-4
1426,"Oceanic - West Huasna, Subsection 5",3.61E-4,0.31,4.1893602E-4
1427,"Oceanic - West Huasna, Subsection 6",3.3E-4,0.288,3.95416E-4
1428,"Oceanic - West Huasna, Subsection 7",3.41E-4,0.299,3.979855E-4
1429,"Oceanic - West Huasna, Subsection 8",3.26E-4,0.291,3.911808E-4
1430,"Oceanic - West Huasna, Subsection 9",3.05E-4,0.274,3.7957128E-4
1431,"Oceanic - West Huasna, Subsection 10",2.94E-4,0.263,3.7745555E-4
1432,"Oceanic - West Huasna, Subsection 11",2.9E-4,0.269,4.2099386E-4
1433,"Oceanic - West Huasna, Subsection 12",2.85E-4,0.265,4.3249308E-4
1434,"Oceanic - West Huasna, Subsection 13",2.79E-4,0.256,4.2244355E-4
1435,"Oceanic - West Huasna, Subsection 14",2.34E-4,0.217,3.7985077E-4
1436,"Oceanic - West Huasna, Subsection 15",2.24E-4,0.207,3.674653E-4
1437,"Oceanic - West Huasna, Subsection 16",2.17E-4,0.201,3.6019442E-4
1438,"Oceanic - West Huasna, Subsection 17",2.03E-4,0.191,3.531132E-4
1439,"Oceanic - West Huasna, Subsection 18",1.94E-4,0.182,3.4880007E-4
1440,"Oceanic - West Huasna, Subsection 19",1.93E-4,0.183,3.443033E-4
1441,"Oceanic - West Huasna, Subsection 20",1.78E-4,0.169,3.4260735E-4
1442,"Oceanic - West Huasna, Subsection 21",1.67E-4,0.155,3.4099698E-4
1443,"Oceanic - West Huasna, Subsection 22",1.59E-4,0.147,3.4841688E-4
1444,"Oceanic - West Huasna, Subsection 23",1.43E-4,0.134,3.5287114E-4
1445,"Oceanic - West Huasna, Subsection 24",1.43E-4,0.136,3.616445E-4
1446,"Oceanic - West Huasna, Subsection 25",1.52E-4,0.146,3.897974E-4
1447,"Oceanic - West Huasna, Subsection 26",1.71E-4,0.161,4.4043653E-4
1448,"Oceanic - West Huasna, Subsection 27",2.02E-4,0.192,4.6474033E-4
1449,"Oceanic - West Huasna, Subsection 28",2.32E-4,0.222,4.7962746E-4
1450,"Oceanic - West Huasna, Subsection 29",2.09E-4,0.203,4.3478777E-4
1451,"Oceanside alt1, Subsection 0",3.13E-4,0.289,3.9356996E-4
1452,"Oceanside alt1, Subsection 1",3.29E-4,0.301,4.188793E-4
1453,"Oceanside alt1, Subsection 2",2.07E-4,0.197,2.8654918E-4
1454,"Oceanside alt1, Subsection 3",2.12E-4,0.204,2.722279E-4
1455,"Oceanside alt1, Subsection 4",1.96E-4,0.19,2.654372E-4
1456,"Oceanside alt1, Subsection 5",1.95E-4,0.187,2.731162E-4
1457,"Oceanside alt1, Subsection 6",1.7E-4,0.166,2.5260315E-4
1458,"Ortigalita (North), Subsection 0",0.002883,0.968,0.0022502525
1459,"Ortigalita (North), Subsection 1",0.00295,0.969,0.002300445
1460,"Ortigalita (North), Subsection 2",0.001994,0.907,0.0016040717
1461,"Ortigalita (North), Subsection 3",0.001696,0.868,0.0013907288
1462,"Ortigalita (North), Subsection 4",0.001817,0.877,0.0015045172
1463,"Ortigalita (North), Subsection 5",0.002136,0.899,0.0017972126
1464,"Ortigalita (North), Subsection 6",0.002401,0.923,0.002113056
1465,"Ortigalita (North), Subsection 7",0.002172,0.908,0.0019566985
1466,"Ortigalita (South), Subsection 0",9.34E-4,0.715,7.6174637E-4
1467,"Ortigalita (South), Subsection 1",9.82E-4,0.736,8.0440124E-4
1468,"Ortigalita (South), Subsection 2",8.95E-4,0.704,7.803194E-4
1469,"Ortigalita (South), Subsection 3",7.91E-4,0.638,7.4699975E-4
1470,"Ortigalita (South), Subsection 4",7.39E-4,0.619,7.4198865E-4
1471,"Ortigalita (South), Subsection 5",7.57E-4,0.622,7.629615E-4
1472,"Ortigalita (South), Subsection 6",7.29E-4,0.598,7.7898294E-4
1473,"Ortigalita (South), Subsection 7",7.52E-4,0.607,7.9257763E-4
1474,"Ortigalita (South), Subsection 8",7.41E-4,0.602,7.8707485E-4
1475,"Ortigalita (South), Subsection 9",8.57E-4,0.641,9.1693393E-4
1476,"Ortigalita (South), Subsection 10",0.001035,0.708,0.0011945941
1477,"Ortigalita (South), Subsection 11",9.86E-4,0.689,0.0011324289
1478,"Owens Valley, Subsection 0",0.001205,0.821,0.0015509233
1479,"Owens Valley, Subsection 1",0.001329,0.861,0.0017194396
1480,"Owens Valley, Subsection 2",0.001112,0.802,0.0014317161
1481,"Owens Valley, Subsection 3",0.001014,0.777,0.0013151676
1482,"Owens Valley, Subsection 4",9.17E-4,0.742,0.0012259606
1483,"Owens Valley, Subsection 5",8.38E-4,0.721,0.0011595271
1484,"Owens Valley, Subsection 6",8.14E-4,0.712,0.0011298272
1485,"Owens Valley, Subsection 7",8.1E-4,0.712,0.001118954
1486,"Owens Valley, Subsection 8",7.77E-4,0.695,0.0010735138
1487,"Owens Valley, Subsection 9",7.81E-4,0.699,0.0010818128
1488,"Owens Valley, Subsection 10",7.97E-4,0.709,0.0010841867
1489,"Owens Valley, Subsection 11",8.37E-4,0.724,0.0011038539
1490,"Owens Valley, Subsection 12",8.71E-4,0.742,0.0011172321
1491,"Owens Valley, Subsection 13",9.11E-4,0.757,0.0011525013
1492,"Owens Valley, Subsection 14",9.82E-4,0.773,0.0012186043
1493,"Owens Valley, Subsection 15",0.001055,0.783,0.0013064183
1494,"Owens Valley, Subsection 16",9.48E-4,0.727,0.0011688849
1495,"Owens Valley Keough Hot Springs, Subsection 0",5.77E-4,0.502,7.577938E-4
1496,"Owens Valley Keough Hot Springs, Subsection 1",6.23E-4,0.534,8.196551E-4
1497,"Owens Valley Keough Hot Springs, Subsection 2",5.62E-4,0.487,7.450843E-4
1498,"Owl Lake, Subsection 0",0.002125,0.948,0.0012980322
1499,"Owl Lake, Subsection 1",0.002354,0.956,0.001435196
1500,"Owl Lake, Subsection 2",0.002038,0.918,0.0012974908
1501,"Owl Lake, Subsection 3",0.002659,0.954,0.002041121
1502,"Owl Lake, Subsection 4",0.002528,0.95,0.0019400116
1503,"Ozena, Subsection 0",4.9E-5,0.048,5.417158E-5
1504,"Ozena, Subsection 1",5.7E-5,0.056,6.1468476E-5
1505,"Ozena, Subsection 2",5.0E-5,0.05,5.0562616E-5
1506,"Ozena, Subsection 3",4.6E-5,0.046,4.5227003E-5
1507,"Palos Verdes, Subsection 0",0.001108,0.697,0.00150864
1508,"Palos Verdes, Subsection 1",0.001262,0.738,0.0017498606
1509,"Palos Verdes, Subsection 2",9.17E-4,0.653,0.001336351
1510,"Palos Verdes, Subsection 3",7.56E-4,0.593,0.0011427829
1511,"Palos Verdes, Subsection 4",6.64E-4,0.552,0.001047017
1512,"Palos Verdes, Subsection 5",6.56E-4,0.549,0.0010485207
1513,"Palos Verdes, Subsection 6",6.33E-4,0.531,9.934665E-4
1514,"Palos Verdes, Subsection 7",6.3E-4,0.527,9.942879E-4
1515,"Palos Verdes, Subsection 8",6.27E-4,0.532,9.912688E-4
1516,"Palos Verdes, Subsection 9",6.17E-4,0.529,9.787501E-4
1517,"Palos Verdes, Subsection 10",6.71E-4,0.554,0.0010357092
1518,"Palos Verdes, Subsection 11",7.01E-4,0.569,0.0010797716
1519,"Palos Verdes, Subsection 12",7.73E-4,0.601,0.0011687938
1520,"Palos Verdes, Subsection 13",9.11E-4,0.654,0.0013176742
1521,"Palos Verdes, Subsection 14",0.001242,0.75,0.0017524414
1522,"Palos Verdes, Subsection 15",0.001114,0.711,0.0015306487
1523,"Panamint Valley, Subsection 0",9.83E-4,0.705,9.173882E-4
1524,"Panamint Valley, Subsection 1",0.001046,0.736,9.817417E-4
1525,"Panamint Valley, Subsection 2",9.9E-4,0.724,9.7155984E-4
1526,"Panamint Valley, Subsection 3",9.54E-4,0.719,9.4053464E-4
1527,"Panamint Valley, Subsection 4",9.28E-4,0.717,9.1805856E-4
1528,"Panamint Valley, Subsection 5",8.77E-4,0.689,8.771935E-4
1529,"Panamint Valley, Subsection 6",0.001111,0.769,0.0010477327
1530,"Panamint Valley, Subsection 7",0.00108,0.762,0.001027019
1531,"Panamint Valley, Subsection 8",8.78E-4,0.684,9.1073045E-4
1532,"Panamint Valley, Subsection 9",8.05E-4,0.658,8.6412876E-4
1533,"Panamint Valley, Subsection 10",7.95E-4,0.652,8.669313E-4
1534,"Panamint Valley, Subsection 11",7.76E-4,0.646,8.6528924E-4
1535,"Panamint Valley, Subsection 12",7.9E-4,0.652,8.873883E-4
1536,"Panamint Valley, Subsection 13",7.8E-4,0.652,8.8921527E-4
1537,"Panamint Valley, Subsection 14",7.83E-4,0.65,8.991944E-4
1538,"Panamint Valley, Subsection 15",7.94E-4,0.655,9.115069E-4
1539,"Panamint Valley, Subsection 16",7.73E-4,0.644,8.803987E-4
1540,"Paradise, Subsection 0",2.07E-4,0.203,3.0114752E-4
1541,"Paradise, Subsection 1",2.33E-4,0.229,3.4657275E-4
1542,"Paradise, Subsection 2",2.49E-4,0.24,3.642299E-4
1543,"Paradise, Subsection 3",2.62E-4,0.252,3.8109891E-4
1544,"Paradise, Subsection 4",2.94E-4,0.281,4.043091E-4
1545,"Paradise, Subsection 5",3.63E-4,0.334,4.4743932E-4
1546,"Paradise, Subsection 6",4.19E-4,0.373,4.713171E-4
1547,"Paradise, Subsection 7",6.4E-4,0.539,6.0572504E-4
1548,"Paradise, Subsection 8",6.1E-4,0.526,5.67004E-4
1549,"Peralta Hills, Subsection 0",2.44E-4,0.242,2.027145E-4
1550,"Peralta Hills, Subsection 1",2.44E-4,0.242,2.027145E-4
1551,"Pilarcitos 2011 CFM, Subsection 0",1.72E-4,0.161,1.3854257E-4
1552,"Pilarcitos 2011 CFM, Subsection 1",2.19E-4,0.199,1.6067413E-4
1553,"Pilarcitos 2011 CFM, Subsection 2",2.35E-4,0.221,1.5707688E-4
1554,"Pilarcitos 2011 CFM, Subsection 3",2.47E-4,0.234,1.6225061E-4
1555,"Pilarcitos 2011 CFM, Subsection 4",2.44E-4,0.231,1.6538803E-4
1556,"Pilarcitos 2011 CFM, Subsection 5",2.42E-4,0.229,1.6103273E-4
1557,"Pilarcitos 2011 CFM, Subsection 6",2.48E-4,0.235,1.6298142E-4
1558,"Pilarcitos 2011 CFM, Subsection 7",2.58E-4,0.247,1.6860347E-4
1559,"Pilarcitos 2011 CFM, Subsection 8",2.66E-4,0.251,1.8194338E-4
1560,"Pilarcitos 2011 CFM, Subsection 9",2.45E-4,0.232,1.7640936E-4
1561,"Pilarcitos 2011 CFM, Subsection 10",2.26E-4,0.216,1.6648445E-4
1562,"Pine Mtn, Subsection 0",2.29E-4,0.218,1.7540049E-4
1563,"Pine Mtn, Subsection 1",2.47E-4,0.234,1.8907285E-4
1564,"Pine Mtn, Subsection 2",2.16E-4,0.209,1.6793984E-4
1565,"Pine Mtn, Subsection 3",2.2E-4,0.212,1.7090829E-4
1566,"Pine Mtn, Subsection 4",2.48E-4,0.233,1.9329562E-4
1567,"Pine Mtn, Subsection 5",2.27E-4,0.217,1.7968478E-4
1568,"Pinto Mtn, Subsection 0",5.71E-4,0.489,8.234935E-4
1569,"Pinto Mtn, Subsection 1",6.07E-4,0.517,8.7639503E-4
1570,"Pinto Mtn, Subsection 2",5.9E-4,0.502,8.675511E-4
1571,"Pinto Mtn, Subsection 3",5.91E-4,0.503,8.800952E-4
1572,"Pinto Mtn, Subsection 4",5.55E-4,0.475,8.605443E-4
1573,"Pinto Mtn, Subsection 5",5.76E-4,0.492,9.2198816E-4
1574,"Pinto Mtn, Subsection 6",6.18E-4,0.517,9.785333E-4
1575,"Pinto Mtn, Subsection 7",6.78E-4,0.542,9.969805E-4
1576,"Pinto Mtn, Subsection 8",8.21E-4,0.6,0.0010607687
1577,"Pinto Mtn, Subsection 9",0.001125,0.69,0.0013445168
1578,"Pinto Mtn, Subsection 10",9.3E-4,0.643,0.0010232157
1579,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 0",3.85E-4,0.35,4.8485055E-4
1580,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 1",4.03E-4,0.364,5.196902E-4
1581,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 2",3.02E-4,0.283,4.792713E-4
1582,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 3",2.57E-4,0.244,4.6970797E-4
1583,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 4",2.07E-4,0.201,4.607927E-4
1584,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 5",1.8E-4,0.176,4.6191885E-4
1585,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 6",1.77E-4,0.173,4.9881585E-4
1586,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 7",1.89E-4,0.184,5.255354E-4
1587,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 8",2.46E-4,0.235,5.5092643E-4
1588,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 9",3.01E-4,0.281,6.013893E-4
1589,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 10",3.36E-4,0.311,6.3097366E-4
1590,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 11",3.62E-4,0.329,6.76808E-4
1591,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 12",5.7E-4,0.482,9.5997966E-4
1592,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 13",5.44E-4,0.463,9.031597E-4
1593,"Pitas Point (Lower West), Subsection 0",4.51E-4,0.421,3.5980073E-4
1594,"Pitas Point (Lower West), Subsection 1",5.52E-4,0.495,4.2533522E-4
1595,"Pitas Point (Lower West), Subsection 2",3.72E-4,0.355,2.709473E-4
1596,"Pitas Point (Lower)-Montalvo, Subsection 0",3.21E-4,0.32,2.741659E-4
1597,"Pitas Point (Lower)-Montalvo, Subsection 1",3.21E-4,0.32,2.741659E-4
1598,"Pittville 2011 CFM, Subsection 0",4.72E-4,0.407,5.4161204E-4
1599,"Pittville 2011 CFM, Subsection 1",5.1E-4,0.417,5.742988E-4
1600,"Pittville 2011 CFM, Subsection 2",4.85E-4,0.38,4.6256502E-4
1601,"Pittville 2011 CFM, Subsection 3",4.47E-4,0.355,4.4382128E-4
1602,"Pittville 2011 CFM, Subsection 4",4.3E-4,0.338,4.4536468E-4
1603,"Pittville 2011 CFM, Subsection 5",4.17E-4,0.336,4.645916E-4
1604,"Pittville 2011 CFM, Subsection 6",4.73E-4,0.386,5.785041E-4
1605,"Pittville 2011 CFM, Subsection 7",4.36E-4,0.373,5.455352E-4
1606,"Pleito, Subsection 0",9.56E-4,0.768,5.314313E-4
1607,"Pleito, Subsection 1",0.001255,0.843,8.143848E-4
1608,"Pleito, Subsection 2",5.41E-4,0.476,4.4189312E-4
1609,"Pleito, Subsection 3",4.7E-4,0.428,4.000389E-4
1610,"Pleito, Subsection 4",4.54E-4,0.414,3.8803456E-4
1611,"Point Reyes 2011 CFM, Subsection 0",1.27E-4,0.124,1.13314214E-4
1612,"Point Reyes 2011 CFM, Subsection 1",1.46E-4,0.141,1.2416457E-4
1613,"Point Reyes 2011 CFM, Subsection 2",1.93E-4,0.178,1.1332662E-4
1614,"Point Reyes 2011 CFM, Subsection 3",2.23E-4,0.201,1.1536379E-4
1615,"Point Reyes 2011 CFM, Subsection 4",2.32E-4,0.209,1.1488948E-4
1616,"Point Reyes 2011 CFM, Subsection 5",2.58E-4,0.232,1.19863595E-4
1617,"Point Reyes 2011 CFM, Subsection 6",2.92E-4,0.256,1.2528208E-4
1618,"Point Reyes 2011 CFM, Subsection 7",2.96E-4,0.26,1.2176388E-4
1619,"Point Reyes 2011 CFM, Subsection 8",3.23E-4,0.275,1.3427637E-4
1620,"Point Reyes 2011 CFM, Subsection 9",3.29E-4,0.279,1.3519551E-4
1621,"Point Reyes 2011 CFM, Subsection 10",3.64E-4,0.317,1.7368054E-4
1622,"Point Reyes 2011 CFM, Subsection 11",3.27E-4,0.297,1.602186E-4
1623,"Point Reyes 2011 connector, Subsection 0",1.22E-4,0.12,8.00733E-5
1624,"Point Reyes 2011 connector, Subsection 1",1.34E-4,0.132,9.73842E-5
1625,"Point Reyes 2011 connector, Subsection 2",5.2E-5,0.052,5.600218E-5
1626,"Point Reyes 2011 connector, Subsection 3",5.5E-5,0.055,5.7653884E-5
1627,"Point Reyes 2011 connector, Subsection 4",4.4E-5,0.043,5.022839E-5
1628,"Point Reyes 2011 connector, Subsection 5",9.5E-5,0.094,8.807192E-5
1629,"Point Reyes 2011 connector, Subsection 6",9.3E-5,0.092,8.461883E-5
1630,"Polaris 2011 CFM, Subsection 0",2.72E-4,0.259,5.071582E-4
1631,"Polaris 2011 CFM, Subsection 1",2.98E-4,0.28,5.5764057E-4
1632,"Polaris 2011 CFM, Subsection 2",2.17E-4,0.208,3.6478095E-4
1633,"Polaris 2011 CFM, Subsection 3",2.0E-4,0.195,3.371071E-4
1634,"Puente Hills, Subsection 0",2.09E-4,0.202,3.4164422E-4
1635,"Puente Hills, Subsection 1",2.24E-4,0.215,3.880103E-4
1636,"Puente Hills, Subsection 2",1.85E-4,0.179,3.4534174E-4
1637,"Puente Hills, Subsection 3",3.42E-4,0.326,4.6456204E-4
1638,"Puente Hills, Subsection 4",3.06E-4,0.292,4.0315397E-4
1639,"Quien Sabe 2011 CFM, Subsection 0",0.001523,0.826,0.0019552957
1640,"Quien Sabe 2011 CFM, Subsection 1",0.001524,0.826,0.0019571302
1641,"Quien Sabe 2011 CFM, Subsection 2",0.001521,0.826,0.0019492758
1642,"Quien Sabe 2011 CFM, Subsection 3",0.001515,0.825,0.0019425459
1643,"Quien Sabe 2011 CFM, Subsection 4",0.001467,0.811,0.0018761172
1644,"Raymond, Subsection 0",5.91E-4,0.477,6.8610813E-4
1645,"Raymond, Subsection 1",6.71E-4,0.521,7.9089816E-4
1646,"Raymond, Subsection 2",5.61E-4,0.47,6.4639206E-4
1647,"Red Mountain, Subsection 0",0.001215,0.779,0.0011380166
1648,"Red Mountain, Subsection 1",0.001324,0.812,0.0012364839
1649,"Red Mountain, Subsection 2",0.001159,0.786,0.0010660095
1650,"Red Mountain, Subsection 3",0.00113,0.777,0.0010148891
1651,"Red Mountain, Subsection 4",0.001091,0.763,9.407615E-4
1652,"Red Mountain, Subsection 5",0.001177,0.793,0.0010892687
1653,"Red Mountain, Subsection 6",0.001081,0.765,9.98987E-4
1654,"Red Mountain, Subsection 7",9.69E-4,0.733,9.195001E-4
1655,"Red Mountain, Subsection 8",9.96E-4,0.709,9.743673E-4
1656,"Red Mountain, Subsection 9",9.87E-4,0.696,9.5224776E-4
1657,"Red Mountain, Subsection 10",0.001131,0.735,0.001156637
1658,"Red Mountain, Subsection 11",0.001014,0.704,0.0010231816
1659,"Red Pass, Subsection 0",2.47E-4,0.235,2.3818154E-4
1660,"Red Pass, Subsection 1",2.66E-4,0.249,2.5436113E-4
1661,"Red Pass, Subsection 2",2.17E-4,0.201,2.0046947E-4
1662,"Red Pass, Subsection 3",2.43E-4,0.223,2.501611E-4
1663,"Red Pass, Subsection 4",2.28E-4,0.214,2.3328632E-4
1664,"Redondo Canyon alt 1, Subsection 0",3.68E-4,0.353,5.3985516E-4
1665,"Redondo Canyon alt 1, Subsection 1",3.68E-4,0.353,5.3985516E-4
1666,"Reliz 2011 CFM, Subsection 0",5.38E-4,0.503,2.6454363E-4
1667,"Reliz 2011 CFM, Subsection 1",5.79E-4,0.517,3.0797688E-4
1668,"Reliz 2011 CFM, Subsection 2",2.58E-4,0.238,1.694101E-4
1669,"Reliz 2011 CFM, Subsection 3",3.26E-4,0.29,1.9426405E-4
1670,"Reliz 2011 CFM, Subsection 4",3.03E-4,0.271,1.9250478E-4
1671,"Reliz 2011 CFM, Subsection 5",1.78E-4,0.171,1.3832608E-4
1672,"Reliz 2011 CFM, Subsection 6",1.51E-4,0.145,1.3492905E-4
1673,"Reliz 2011 CFM, Subsection 7",1.68E-4,0.162,1.8221248E-4
1674,"Reliz 2011 CFM, Subsection 8",1.75E-4,0.167,2.0029207E-4
1675,"Reliz 2011 CFM, Subsection 9",1.48E-4,0.146,1.7136557E-4
1676,"Reliz 2011 CFM, Subsection 10",1.17E-4,0.116,1.345167E-4
1677,"Reliz 2011 CFM, Subsection 11",1.63E-4,0.158,1.6532584E-4
1678,"Reliz 2011 CFM, Subsection 12",1.64E-4,0.16,1.6185897E-4
1679,"Reliz 2011 CFM, Subsection 13",1.33E-4,0.13,1.3863354E-4
1680,"Reliz 2011 CFM, Subsection 14",1.21E-4,0.12,1.2884385E-4
1681,"Reliz 2011 CFM, Subsection 15",1.19E-4,0.118,1.2363665E-4
1682,"Reliz 2011 CFM, Subsection 16",1.15E-4,0.112,1.2859744E-4
1683,"Reliz 2011 CFM, Subsection 17",1.46E-4,0.137,1.6639421E-4
1684,"Reliz 2011 CFM, Subsection 18",1.48E-4,0.138,1.7440795E-4
1685,"Reliz 2011 CFM, Subsection 19",1.05E-4,0.102,1.2904523E-4
1686,"Richfield, Subsection 0",7.9E-5,0.078,7.913876E-5
1687,"Richfield, Subsection 1",7.9E-5,0.078,7.913876E-5
1688,"Rinconada 2011 CFM, Subsection 0",1.72E-4,0.161,2.2327149E-4
1689,"Rinconada 2011 CFM, Subsection 1",1.89E-4,0.178,2.3980533E-4
1690,"Rinconada 2011 CFM, Subsection 2",1.77E-4,0.167,2.4036052E-4
1691,"Rinconada 2011 CFM, Subsection 3",1.73E-4,0.163,2.2357653E-4
1692,"Rinconada 2011 CFM, Subsection 4",1.63E-4,0.156,2.1291904E-4
