Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob,Triggered Mean Annual Rate,Triggered 500 Year Prob,Triggered Primary Mean Annual Rate,Long-Term Fault System Solution Rate
1655,"Red Mountain, Subsection 8",1.86E-4,0.091,1.4E-5,0.007,6.0E-6,2.7394618E-4
1656,"Red Mountain, Subsection 9",1.82E-4,0.089,1.4E-5,0.007,6.0E-6,2.6614708E-4
1657,"Red Mountain, Subsection 10",1.56E-4,0.076,1.4E-5,0.007,6.0E-6,2.3432454E-4
1658,"Red Mountain, Subsection 11",1.22E-4,0.06,1.0E-5,0.005,4.0E-6,1.8450705E-4
1659,"Red Pass, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1660,"Red Pass, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1661,"Red Pass, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1662,"Red Pass, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1663,"Red Pass, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1664,"Redondo Canyon alt 1, Subsection 0",0.0,0.0,0.0,0.0,0.0,2.928951E-7
1665,"Redondo Canyon alt 1, Subsection 1",0.0,0.0,0.0,0.0,0.0,2.928951E-7
1666,"Reliz 2011 CFM, Subsection 0",8.0E-6,0.004,0.0,0.0,0.0,7.679443E-6
1667,"Reliz 2011 CFM, Subsection 1",3.4E-5,0.017,2.0E-6,0.001,0.0,3.652128E-5
1668,"Reliz 2011 CFM, Subsection 2",3.4E-5,0.017,2.0E-6,0.001,0.0,3.739223E-5
1669,"Reliz 2011 CFM, Subsection 3",2.6E-5,0.013,2.0E-6,0.001,0.0,2.8984457E-5
1670,"Reliz 2011 CFM, Subsection 4",2.4E-5,0.012,0.0,0.0,0.0,2.8952996E-5
1671,"Reliz 2011 CFM, Subsection 5",2.2E-5,0.011,0.0,0.0,0.0,2.7119084E-5
1672,"Reliz 2011 CFM, Subsection 6",2.2E-5,0.011,0.0,0.0,0.0,2.9218929E-5
1673,"Reliz 2011 CFM, Subsection 7",1.2E-5,0.006,0.0,0.0,0.0,2.6010332E-5
1674,"Reliz 2011 CFM, Subsection 8",1.2E-5,0.006,0.0,0.0,0.0,2.58266E-5
1675,"Reliz 2011 CFM, Subsection 9",1.2E-5,0.006,0.0,0.0,0.0,2.5290661E-5
1676,"Reliz 2011 CFM, Subsection 10",1.2E-5,0.006,0.0,0.0,0.0,2.4587516E-5
1677,"Reliz 2011 CFM, Subsection 11",1.0E-5,0.005,0.0,0.0,0.0,2.3757948E-5
1678,"Reliz 2011 CFM, Subsection 12",1.0E-5,0.005,0.0,0.0,0.0,2.3191136E-5
1679,"Reliz 2011 CFM, Subsection 13",1.0E-5,0.005,0.0,0.0,0.0,2.2375381E-5
1680,"Reliz 2011 CFM, Subsection 14",1.0E-5,0.005,0.0,0.0,0.0,2.1855183E-5
1681,"Reliz 2011 CFM, Subsection 15",1.0E-5,0.005,0.0,0.0,0.0,2.1073478E-5
1682,"Reliz 2011 CFM, Subsection 16",1.0E-5,0.005,0.0,0.0,0.0,2.0168265E-5
1683,"Reliz 2011 CFM, Subsection 17",8.0E-6,0.004,0.0,0.0,0.0,1.9228237E-5
1684,"Reliz 2011 CFM, Subsection 18",8.0E-6,0.004,0.0,0.0,0.0,1.8358736E-5
1685,"Reliz 2011 CFM, Subsection 19",8.0E-6,0.004,0.0,0.0,0.0,1.763772E-5
1686,"Richfield, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1687,"Richfield, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1688,"Rinconada 2011 CFM, Subsection 0",8.0E-6,0.004,0.0,0.0,0.0,1.7039938E-5
1689,"Rinconada 2011 CFM, Subsection 1",8.0E-6,0.004,0.0,0.0,0.0,1.7039938E-5
1690,"Rinconada 2011 CFM, Subsection 2",8.0E-6,0.004,0.0,0.0,0.0,1.6718479E-5
1691,"Rinconada 2011 CFM, Subsection 3",8.0E-6,0.004,0.0,0.0,0.0,1.6227174E-5
1692,"Rinconada 2011 CFM, Subsection 4",8.0E-6,0.004,0.0,0.0,0.0,1.5810376E-5
1693,"Rinconada 2011 CFM, Subsection 5",8.0E-6,0.004,0.0,0.0,0.0,1.5408972E-5
1694,"Rinconada 2011 CFM, Subsection 6",8.0E-6,0.004,0.0,0.0,0.0,1.491068E-5
1695,"Rinconada 2011 CFM, Subsection 7",8.0E-6,0.004,0.0,0.0,0.0,1.4657911E-5
1696,"Rinconada 2011 CFM, Subsection 8",8.0E-6,0.004,0.0,0.0,0.0,1.4428648E-5
1697,"Rinconada 2011 CFM, Subsection 9",8.0E-6,0.004,0.0,0.0,0.0,1.4037836E-5
1698,"Rinconada 2011 CFM, Subsection 10",6.0E-6,0.003,0.0,0.0,0.0,1.3779286E-5
1699,"Rinconada 2011 CFM, Subsection 11",6.0E-6,0.003,0.0,0.0,0.0,1.3405193E-5
1700,"Rinconada 2011 CFM, Subsection 12",6.0E-6,0.003,0.0,0.0,0.0,1.3197016E-5
1701,"Rinconada 2011 CFM, Subsection 13",6.0E-6,0.003,0.0,0.0,0.0,1.2801403E-5
1702,"Rinconada 2011 CFM, Subsection 14",6.0E-6,0.003,0.0,0.0,0.0,1.2602009E-5
1703,"Rinconada 2011 CFM, Subsection 15",6.0E-6,0.003,0.0,0.0,0.0,1.2122468E-5
1704,"Rinconada 2011 CFM, Subsection 16",6.0E-6,0.003,0.0,0.0,0.0,1.1541363E-5
1705,"Rinconada 2011 CFM, Subsection 17",6.0E-6,0.003,0.0,0.0,0.0,1.1161587E-5
1706,"Rinconada 2011 CFM, Subsection 18",6.0E-6,0.003,0.0,0.0,0.0,1.0850375E-5
1707,"Rinconada 2011 CFM, Subsection 19",6.0E-6,0.003,0.0,0.0,0.0,1.0518179E-5
1708,"Rinconada 2011 CFM, Subsection 20",6.0E-6,0.003,0.0,0.0,0.0,1.0176166E-5
1709,"Rinconada 2011 CFM, Subsection 21",6.0E-6,0.003,0.0,0.0,0.0,9.713046E-6
1710,"Rinconada 2011 CFM, Subsection 22",4.0E-6,0.002,0.0,0.0,0.0,9.410694E-6
1711,"Rinconada 2011 CFM, Subsection 23",4.0E-6,0.002,0.0,0.0,0.0,9.015559E-6
1712,"Rinconada 2011 CFM, Subsection 24",4.0E-6,0.002,0.0,0.0,0.0,8.5800175E-6
1713,"Rinconada 2011 CFM, Subsection 25",4.0E-6,0.002,0.0,0.0,0.0,8.333344E-6
1714,"Rinconada 2011 CFM, Subsection 26",2.0E-6,0.001,0.0,0.0,0.0,7.7154855E-6
1715,"Rinconada 2011 CFM, Subsection 27",2.0E-6,0.001,0.0,0.0,0.0,7.287359E-6
1716,"Rinconada 2011 CFM, Subsection 28",0.0,0.0,0.0,0.0,0.0,6.841346E-6
1717,"Robinson Creek, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1718,"Robinson Creek, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1719,"Rocky Ledge 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1720,"Rocky Ledge 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1721,"Rocky Ledge 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1722,"Rocky Ledge 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1723,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 0",4.82E-4,0.231,1.0E-5,0.005,2.0E-6,6.476148E-4
1724,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 1",4.82E-4,0.231,1.0E-5,0.005,2.0E-6,6.476148E-4
1725,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 2",4.68E-4,0.224,1.0E-5,0.005,2.0E-6,6.189056E-4
1726,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 3",4.68E-4,0.224,1.0E-5,0.005,2.0E-6,6.168726E-4
1727,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 4",4.68E-4,0.224,1.0E-5,0.005,2.0E-6,6.133577E-4
1728,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 5",4.66E-4,0.223,1.0E-5,0.005,2.0E-6,6.0377055E-4
1729,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 6",4.4E-4,0.212,1.0E-5,0.005,2.0E-6,5.8049115E-4
1730,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 7",4.22E-4,0.203,1.0E-5,0.005,2.0E-6,5.3105515E-4
1731,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 8",4.04E-4,0.194,1.0E-5,0.005,2.0E-6,5.044371E-4
1732,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 9",3.84E-4,0.186,1.0E-5,0.005,2.0E-6,4.6726567E-4
1733,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 10",3.36E-4,0.164,1.0E-5,0.005,2.0E-6,4.1739477E-4
1734,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 11",2.9E-4,0.142,8.0E-6,0.004,2.0E-6,3.5397313E-4
1735,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 12",2.26E-4,0.113,8.0E-6,0.004,2.0E-6,2.9301576E-4
1736,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 13",1.32E-4,0.066,6.0E-6,0.003,0.0,1.8747224E-4
1737,"Rose Canyon, Subsection 0",1.2E-5,0.006,0.0,0.0,0.0,1.0453767E-5
1738,"Rose Canyon, Subsection 1",1.6E-5,0.008,0.0,0.0,0.0,1.9455314E-5
1739,"Rose Canyon, Subsection 2",1.8E-5,0.009,0.0,0.0,0.0,2.7371414E-5
1740,"Rose Canyon, Subsection 3",1.8E-5,0.009,0.0,0.0,0.0,3.0288591E-5
1741,"Rose Canyon, Subsection 4",1.8E-5,0.009,0.0,0.0,0.0,3.3545817E-5
1742,"Rose Canyon, Subsection 5",2.0E-5,0.01,0.0,0.0,0.0,3.8309412E-5
1743,"Rose Canyon, Subsection 6",2.6E-5,0.013,0.0,0.0,0.0,4.210494E-5
1744,"Rose Canyon, Subsection 7",2.8E-5,0.014,0.0,0.0,0.0,4.580679E-5
1745,"Rose Canyon, Subsection 8",3.2E-5,0.016,0.0,0.0,0.0,4.8956488E-5
1746,"Rose Canyon, Subsection 9",3.2E-5,0.016,0.0,0.0,0.0,5.1738178E-5
1747,"Rose Canyon, Subsection 10",3.2E-5,0.016,0.0,0.0,0.0,5.4065196E-5
1748,"Rose Canyon, Subsection 11",3.4E-5,0.017,0.0,0.0,0.0,5.6201912E-5
1749,"Rose Canyon, Subsection 12",3.4E-5,0.017,0.0,0.0,0.0,5.7883262E-5
1750,"Rose Canyon, Subsection 13",3.4E-5,0.017,0.0,0.0,0.0,5.9489874E-5
1751,"Rose Canyon, Subsection 14",3.4E-5,0.017,0.0,0.0,0.0,6.0562248E-5
1752,"Rose Canyon, Subsection 15",3.4E-5,0.017,0.0,0.0,0.0,6.240685E-5
1753,"Rose Canyon, Subsection 16",4.2E-5,0.021,0.0,0.0,0.0,6.864924E-5
1754,"Rose Canyon, Subsection 17",4.2E-5,0.021,0.0,0.0,0.0,6.84244E-5
1755,"Rose Canyon, Subsection 18",4.2E-5,0.021,0.0,0.0,0.0,7.035502E-5
1756,"Rose Canyon, Subsection 19",4.2E-5,0.021,0.0,0.0,0.0,7.035502E-5
1757,"Round Valley, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1758,"Round Valley, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1759,"Round Valley, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1760,"Round Valley, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1761,"Round Valley, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1762,"Round Valley, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1763,"Russ 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1764,"Russ 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1765,"Russ 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1766,"Russ 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1767,"Russ 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1768,"Russ 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1769,"Russ 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1770,"Russ 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
1771,"Russ 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
1772,"San Andreas (Big Bend), Subsection 0",0.004106,0.992,3.04E-4,0.134,1.48E-4,0.004140711
1773,"San Andreas (Big Bend), Subsection 1",0.00413,0.992,3.12E-4,0.136,1.54E-4,0.0041703032
1774,"San Andreas (Big Bend), Subsection 2",0.004134,0.992,3.12E-4,0.135,1.52E-4,0.004177543
1775,"San Andreas (Big Bend), Subsection 3",0.004162,0.995,3.1E-4,0.135,1.52E-4,0.0042046187
1776,"San Andreas (Big Bend), Subsection 4",0.003958,0.983,2.92E-4,0.128,1.46E-4,0.0039675892
1777,"San Andreas (Big Bend), Subsection 5",0.004088,0.988,3.0E-4,0.13,1.48E-4,0.004056668
1778,"San Andreas (Big Bend), Subsection 6",0.00408,0.988,3.0E-4,0.13,1.48E-4,0.0040429365
1779,"San Andreas (Carrizo) rev, Subsection 0",0.004014,0.987,3.08E-4,0.135,1.46E-4,0.004059002
1780,"San Andreas (Carrizo) rev, Subsection 1",0.00405,0.989,3.08E-4,0.135,1.46E-4,0.004088616
1781,"San Andreas (Carrizo) rev, Subsection 2",0.004072,0.989,3.08E-4,0.135,1.46E-4,0.0041095875
1782,"San Andreas (Carrizo) rev, Subsection 3",0.004086,0.991,3.08E-4,0.135,1.46E-4,0.00412713
1783,"San Andreas (Carrizo) rev, Subsection 4",0.004108,0.991,3.08E-4,0.135,1.46E-4,0.004141941
1784,"San Andreas (Carrizo) rev, Subsection 5",0.004124,0.992,3.1E-4,0.136,1.48E-4,0.004145977
1785,"San Andreas (Carrizo) rev, Subsection 6",0.00412,0.992,3.1E-4,0.136,1.5E-4,0.0041567883
1786,"San Andreas (Carrizo) rev, Subsection 7",0.004104,0.991,3.08E-4,0.135,1.5E-4,0.0041439543
1787,"San Andreas (Cholame) rev, Subsection 0",0.003954,0.982,3.0E-4,0.131,1.46E-4,0.00401217
1788,"San Andreas (Cholame) rev, Subsection 1",0.003956,0.982,3.0E-4,0.131,1.46E-4,0.004014129
1789,"San Andreas (Cholame) rev, Subsection 2",0.00392,0.979,2.98E-4,0.13,1.44E-4,0.0039746338
1790,"San Andreas (Cholame) rev, Subsection 3",0.003882,0.977,2.94E-4,0.128,1.44E-4,0.0039373403
1791,"San Andreas (Cholame) rev, Subsection 4",0.003834,0.974,2.86E-4,0.124,1.4E-4,0.0038939351
1792,"San Andreas (Cholame) rev, Subsection 5",0.00378,0.971,2.78E-4,0.122,1.38E-4,0.0038528435
1793,"San Andreas (Cholame) rev, Subsection 6",0.00374,0.969,2.78E-4,0.122,1.38E-4,0.0038108912
1794,"San Andreas (Cholame) rev, Subsection 7",0.00368,0.968,2.72E-4,0.121,1.34E-4,0.003758746
1795,"San Andreas (Cholame) rev, Subsection 8",0.003624,0.963,2.72E-4,0.121,1.34E-4,0.0037040336
1796,"San Andreas (Cholame) rev, Subsection 9",0.003552,0.956,2.68E-4,0.119,1.34E-4,0.0036399686
1797,"San Andreas (Cholame) rev, Subsection 10",0.003454,0.948,2.64E-4,0.117,1.32E-4,0.0035268953
1798,"San Andreas (Coachella) rev, Subsection 0",0.001932,0.713,9.4E-5,0.045,5.0E-5,0.0021020647
1799,"San Andreas (Coachella) rev, Subsection 1",0.001932,0.713,9.4E-5,0.045,5.0E-5,0.0021020647
1800,"San Andreas (Coachella) rev, Subsection 2",0.00192,0.708,9.4E-5,0.045,5.0E-5,0.0020835903
1801,"San Andreas (Coachella) rev, Subsection 3",0.001898,0.702,9.4E-5,0.045,5.0E-5,0.0020640665
1802,"San Andreas (Coachella) rev, Subsection 4",0.001886,0.699,9.2E-5,0.044,5.0E-5,0.0020453343
1803,"San Andreas (Coachella) rev, Subsection 5",0.001854,0.692,9.0E-5,0.043,5.0E-5,0.002022593
1804,"San Andreas (Coachella) rev, Subsection 6",0.001836,0.689,9.0E-5,0.043,5.0E-5,0.001999762
1805,"San Andreas (Coachella) rev, Subsection 7",0.001802,0.682,8.2E-5,0.039,4.4E-5,0.0019796721
1806,"San Andreas (Coachella) rev, Subsection 8",0.001778,0.675,8.2E-5,0.039,4.4E-5,0.0019575437
1807,"San Andreas (Coachella) rev, Subsection 9",0.001756,0.67,8.0E-5,0.039,4.2E-5,0.0019356586
1808,"San Andreas (Coachella) rev, Subsection 10",0.001742,0.666,7.6E-5,0.037,4.2E-5,0.001916793
1809,"San Andreas (Coachella) rev, Subsection 11",0.001724,0.661,7.4E-5,0.036,4.2E-5,0.0018968884
1810,"San Andreas (Coachella) rev, Subsection 12",7.6E-5,0.037,6.0E-6,0.003,6.0E-6,8.64014E-5
1811,"San Andreas (Creeping Section) 2011 CFM, Subsection 0",0.002374,0.789,1.62E-4,0.075,8.0E-5,0.0025565599
1812,"San Andreas (Creeping Section) 2011 CFM, Subsection 1",0.002376,0.789,1.62E-4,0.075,8.0E-5,0.0025598572
1813,"San Andreas (Creeping Section) 2011 CFM, Subsection 2",0.00211,0.739,1.3E-4,0.061,6.2E-5,0.0023360073
1814,"San Andreas (Creeping Section) 2011 CFM, Subsection 3",0.001924,0.703,1.14E-4,0.055,5.4E-5,0.0021167253
1815,"San Andreas (Creeping Section) 2011 CFM, Subsection 4",0.001736,0.654,9.8E-5,0.049,4.8E-5,0.0019530124
1816,"San Andreas (Creeping Section) 2011 CFM, Subsection 5",0.00163,0.625,9.0E-5,0.045,4.6E-5,0.0018702077
1817,"San Andreas (Creeping Section) 2011 CFM, Subsection 6",0.001614,0.617,9.0E-5,0.045,4.4E-5,0.0018535927
1818,"San Andreas (Creeping Section) 2011 CFM, Subsection 7",0.001638,0.616,8.6E-5,0.043,4.6E-5,0.0018925087
1819,"San Andreas (Creeping Section) 2011 CFM, Subsection 8",0.001746,0.636,8.6E-5,0.043,4.6E-5,0.0020154926
1820,"San Andreas (Creeping Section) 2011 CFM, Subsection 9",0.001904,0.671,9.6E-5,0.047,4.8E-5,0.0021918297
1821,"San Andreas (Creeping Section) 2011 CFM, Subsection 10",0.002058,0.697,1.04E-4,0.051,5.2E-5,0.0023651666
1822,"San Andreas (Creeping Section) 2011 CFM, Subsection 11",0.00224,0.743,1.16E-4,0.057,5.6E-5,0.0025496474
1823,"San Andreas (Creeping Section) 2011 CFM, Subsection 12",0.001888,0.695,9.4E-5,0.047,4.8E-5,0.0021901177
1824,"San Andreas (Creeping Section) 2011 CFM, Subsection 13",0.001924,0.703,9.0E-5,0.045,4.4E-5,0.0022235964
1825,"San Andreas (Creeping Section) 2011 CFM, Subsection 14",0.00192,0.703,9.0E-5,0.044,4.4E-5,0.0022454998
1826,"San Andreas (Creeping Section) 2011 CFM, Subsection 15",0.001928,0.706,9.0E-5,0.044,4.4E-5,0.0022543194
1827,"San Andreas (Creeping Section) 2011 CFM, Subsection 16",0.001928,0.709,9.0E-5,0.044,4.6E-5,0.00227547
1828,"San Andreas (Creeping Section) 2011 CFM, Subsection 17",0.001944,0.714,9.4E-5,0.046,4.8E-5,0.002294868
1829,"San Andreas (Creeping Section) 2011 CFM, Subsection 18",0.001964,0.722,9.6E-5,0.047,4.8E-5,0.002305968
1830,"San Andreas (Creeping Section) 2011 CFM, Subsection 19",0.001978,0.726,9.6E-5,0.047,4.8E-5,0.002320386
1831,"San Andreas (Creeping Section) 2011 CFM, Subsection 20",0.001954,0.721,9.4E-5,0.046,4.8E-5,0.0023000669
1832,"San Andreas (Mojave N), Subsection 0",0.00476,0.999,3.4E-4,0.142,1.52E-4,0.004896017
1833,"San Andreas (Mojave N), Subsection 1",0.004616,0.997,3.22E-4,0.136,1.4E-4,0.004739132
1834,"San Andreas (Mojave N), Subsection 2",0.004358,0.995,2.98E-4,0.13,1.32E-4,0.0044519654
1835,"San Andreas (Mojave N), Subsection 3",0.00424,0.996,2.88E-4,0.128,1.3E-4,0.0043368805
1836,"San Andreas (Mojave N), Subsection 4",0.004166,0.994,2.76E-4,0.124,1.22E-4,0.004242019
1837,"San Andreas (Mojave S), Subsection 0",0.00409,0.988,2.66E-4,0.119,1.14E-4,0.0041817278
1838,"San Andreas (Mojave S), Subsection 1",0.004122,0.988,2.7E-4,0.121,1.16E-4,0.0042143986
1839,"San Andreas (Mojave S), Subsection 2",0.004122,0.988,2.7E-4,0.121,1.16E-4,0.004192933
1840,"San Andreas (Mojave S), Subsection 3",0.004098,0.985,2.68E-4,0.12,1.16E-4,0.0041705575
1841,"San Andreas (Mojave S), Subsection 4",0.004084,0.984,2.66E-4,0.118,1.14E-4,0.0041582906
1842,"San Andreas (Mojave S), Subsection 5",0.004056,0.983,2.64E-4,0.117,1.12E-4,0.004151297
1843,"San Andreas (Mojave S), Subsection 6",0.004042,0.981,2.58E-4,0.114,1.1E-4,0.0041386904
1844,"San Andreas (Mojave S), Subsection 7",0.004016,0.978,2.52E-4,0.111,1.06E-4,0.0041381144
1845,"San Andreas (Mojave S), Subsection 8",0.003998,0.978,2.5E-4,0.11,1.06E-4,0.004127819
1846,"San Andreas (Mojave S), Subsection 9",0.003966,0.976,2.48E-4,0.109,1.06E-4,0.0041076452
1847,"San Andreas (Mojave S), Subsection 10",0.003936,0.972,2.44E-4,0.107,1.04E-4,0.004071208
1848,"San Andreas (Mojave S), Subsection 11",0.003872,0.97,2.36E-4,0.104,1.02E-4,0.0040200385
1849,"San Andreas (Mojave S), Subsection 12",0.003814,0.965,2.3E-4,0.101,9.6E-5,0.003959359
1850,"San Andreas (Mojave S), Subsection 13",0.003756,0.963,2.28E-4,0.1,9.4E-5,0.0039082263
1851,"San Andreas (Mojave S), Subsection 14",0.003676,0.957,2.26E-4,0.099,9.4E-5,0.0038172966
1852,"San Andreas (North Branch Mill Creek), Subsection 0",3.04E-4,0.15,1.2E-5,0.006,4.0E-6,3.405107E-4
1853,"San Andreas (North Branch Mill Creek), Subsection 1",3.14E-4,0.154,1.2E-5,0.006,4.0E-6,3.6679528E-4
1854,"San Andreas (North Branch Mill Creek), Subsection 2",3.1E-4,0.15,1.4E-5,0.007,4.0E-6,3.777727E-4
1855,"San Andreas (North Branch Mill Creek), Subsection 3",2.88E-4,0.14,1.2E-5,0.006,4.0E-6,3.6542062E-4
1856,"San Andreas (North Branch Mill Creek), Subsection 4",1.86E-4,0.093,6.0E-6,0.003,0.0,2.2057243E-4
1857,"San Andreas (North Branch Mill Creek), Subsection 5",2.5E-4,0.124,6.0E-6,0.003,4.0E-6,3.5854074E-4
1858,"San Andreas (North Branch Mill Creek), Subsection 6",2.4E-4,0.12,6.0E-6,0.003,4.0E-6,3.5074723E-4
1859,"San Andreas (North Branch Mill Creek), Subsection 7",2.36E-4,0.118,6.0E-6,0.003,4.0E-6,3.470397E-4
1860,"San Andreas (North Branch Mill Creek), Subsection 8",2.28E-4,0.114,6.0E-6,0.003,4.0E-6,3.4195188E-4
1861,"San Andreas (North Branch Mill Creek), Subsection 9",2.24E-4,0.112,6.0E-6,0.003,4.0E-6,3.372228E-4
1862,"San Andreas (North Branch Mill Creek), Subsection 10",2.2E-4,0.11,6.0E-6,0.003,4.0E-6,3.329742E-4
1863,"San Andreas (North Branch Mill Creek), Subsection 11",2.16E-4,0.108,6.0E-6,0.003,4.0E-6,3.2795695E-4
1864,"San Andreas (North Coast) 2011 CFM, Subsection 0",0.002608,0.9,1.66E-4,0.077,6.8E-5,0.002888803
1865,"San Andreas (North Coast) 2011 CFM, Subsection 1",0.003162,0.952,2.1E-4,0.092,8.2E-5,0.0037740644
1866,"San Andreas (North Coast) 2011 CFM, Subsection 2",0.003192,0.958,2.14E-4,0.095,8.4E-5,0.003815208
1867,"San Andreas (North Coast) 2011 CFM, Subsection 3",0.003182,0.958,2.12E-4,0.096,8.0E-5,0.003807476
1868,"San Andreas (North Coast) 2011 CFM, Subsection 4",0.00319,0.959,2.12E-4,0.096,8.0E-5,0.0038159816
1869,"San Andreas (North Coast) 2011 CFM, Subsection 5",0.003194,0.962,2.12E-4,0.096,8.0E-5,0.0038164242
1870,"San Andreas (North Coast) 2011 CFM, Subsection 6",0.00317,0.963,2.12E-4,0.096,8.0E-5,0.003806933
1871,"San Andreas (North Coast) 2011 CFM, Subsection 7",0.003156,0.962,2.12E-4,0.096,8.0E-5,0.0037918591
1872,"San Andreas (North Coast) 2011 CFM, Subsection 8",0.003132,0.961,2.12E-4,0.096,8.0E-5,0.0037741794
1873,"San Andreas (North Coast) 2011 CFM, Subsection 9",0.003116,0.96,2.12E-4,0.096,8.2E-5,0.003752609
1874,"San Andreas (North Coast) 2011 CFM, Subsection 10",0.00311,0.961,2.12E-4,0.096,8.2E-5,0.0037313835
1875,"San Andreas (North Coast) 2011 CFM, Subsection 11",0.003092,0.964,2.08E-4,0.096,8.2E-5,0.003712299
1876,"San Andreas (North Coast) 2011 CFM, Subsection 12",0.003068,0.963,2.06E-4,0.095,8.0E-5,0.0036908642
1877,"San Andreas (North Coast) 2011 CFM, Subsection 13",0.00304,0.96,2.02E-4,0.093,7.8E-5,0.0036610148
1878,"San Andreas (North Coast) 2011 CFM, Subsection 14",0.002998,0.956,2.0E-4,0.093,7.8E-5,0.0036134273
1879,"San Andreas (North Coast) 2011 CFM, Subsection 15",0.002948,0.953,1.92E-4,0.089,7.6E-5,0.0035395592
1880,"San Andreas (North Coast) 2011 CFM, Subsection 16",0.002878,0.951,1.9E-4,0.089,7.4E-5,0.0034614566
1881,"San Andreas (North Coast) 2011 CFM, Subsection 17",0.00289,0.952,1.9E-4,0.088,7.6E-5,0.0034512838
1882,"San Andreas (North Coast) 2011 CFM, Subsection 18",0.00289,0.951,1.9E-4,0.088,7.6E-5,0.0034515082
1883,"San Andreas (North Coast) 2011 CFM, Subsection 19",0.002886,0.951,1.9E-4,0.088,7.6E-5,0.0034404695
1884,"San Andreas (North Coast) 2011 CFM, Subsection 20",0.002878,0.951,1.9E-4,0.088,7.6E-5,0.0034308312
1885,"San Andreas (North Coast) 2011 CFM, Subsection 21",0.002866,0.949,1.88E-4,0.087,7.4E-5,0.0034175052
1886,"San Andreas (North Coast) 2011 CFM, Subsection 22",0.002846,0.948,1.88E-4,0.087,7.4E-5,0.0034001493
1887,"San Andreas (North Coast) 2011 CFM, Subsection 23",0.00282,0.946,1.88E-4,0.087,7.4E-5,0.0033789712
1888,"San Andreas (North Coast) 2011 CFM, Subsection 24",0.00278,0.939,1.84E-4,0.086,7.2E-5,0.0033506935
1889,"San Andreas (North Coast) 2011 CFM, Subsection 25",0.002742,0.934,1.82E-4,0.085,7.2E-5,0.0033098033
1890,"San Andreas (North Coast) 2011 CFM, Subsection 26",0.002682,0.924,1.8E-4,0.084,7.2E-5,0.0032386694
1891,"San Andreas (North Coast) 2011 CFM, Subsection 27",0.002516,0.898,1.66E-4,0.077,6.8E-5,0.0030751892
1892,"San Andreas (North Coast) 2011 CFM, Subsection 28",0.002296,0.849,1.58E-4,0.075,7.0E-5,0.0028145867
1893,"San Andreas (North Coast) 2011 CFM, Subsection 29",0.002212,0.82,1.46E-4,0.071,6.8E-5,0.00274035
1894,"San Andreas (North Coast) 2011 CFM, Subsection 30",0.002164,0.811,1.4E-4,0.068,6.6E-5,0.0026888365
