Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
1674,"Reliz 2011 CFM, Subsection 8",9.4E-5,0.046,1.2088104E-4
1675,"Reliz 2011 CFM, Subsection 9",8.8E-5,0.043,1.2224534E-4
1676,"Reliz 2011 CFM, Subsection 10",8.6E-5,0.042,1.19191296E-4
1677,"Reliz 2011 CFM, Subsection 11",7.6E-5,0.038,1.202721E-4
1678,"Reliz 2011 CFM, Subsection 12",7.0E-5,0.035,1.16733165E-4
1679,"Reliz 2011 CFM, Subsection 13",7.0E-5,0.035,1.1560444E-4
1680,"Reliz 2011 CFM, Subsection 14",7.0E-5,0.035,1.1396164E-4
1681,"Reliz 2011 CFM, Subsection 15",6.8E-5,0.034,1.0972119E-4
1682,"Reliz 2011 CFM, Subsection 16",6.2E-5,0.031,1.108771E-4
1683,"Reliz 2011 CFM, Subsection 17",6.4E-5,0.032,1.1221339E-4
1684,"Reliz 2011 CFM, Subsection 18",6.4E-5,0.032,1.1455469E-4
1685,"Reliz 2011 CFM, Subsection 19",5.8E-5,0.029,1.085006E-4
1686,"Richfield, Subsection 0",6.0E-6,0.003,1.45862095E-5
1687,"Richfield, Subsection 1",6.0E-6,0.003,1.45862095E-5
1688,"Rinconada 2011 CFM, Subsection 0",6.4E-5,0.032,1.2080329E-4
1689,"Rinconada 2011 CFM, Subsection 1",7.0E-5,0.035,1.3017326E-4
1690,"Rinconada 2011 CFM, Subsection 2",7.0E-5,0.035,1.33204E-4
1691,"Rinconada 2011 CFM, Subsection 3",7.0E-5,0.035,1.361625E-4
1692,"Rinconada 2011 CFM, Subsection 4",7.2E-5,0.036,1.3959016E-4
1693,"Rinconada 2011 CFM, Subsection 5",7.6E-5,0.038,1.4309913E-4
1694,"Rinconada 2011 CFM, Subsection 6",8.8E-5,0.044,1.4835336E-4
1695,"Rinconada 2011 CFM, Subsection 7",9.2E-5,0.045,1.5155335E-4
1696,"Rinconada 2011 CFM, Subsection 8",8.6E-5,0.042,1.5076714E-4
1697,"Rinconada 2011 CFM, Subsection 9",8.8E-5,0.044,1.5189995E-4
1698,"Rinconada 2011 CFM, Subsection 10",8.6E-5,0.043,1.5207179E-4
1699,"Rinconada 2011 CFM, Subsection 11",8.8E-5,0.044,1.5204502E-4
1700,"Rinconada 2011 CFM, Subsection 12",9.6E-5,0.048,1.516889E-4
1701,"Rinconada 2011 CFM, Subsection 13",9.8E-5,0.048,1.5092605E-4
1702,"Rinconada 2011 CFM, Subsection 14",9.2E-5,0.046,1.4965376E-4
1703,"Rinconada 2011 CFM, Subsection 15",8.8E-5,0.044,1.4810728E-4
1704,"Rinconada 2011 CFM, Subsection 16",8.6E-5,0.043,1.465463E-4
1705,"Rinconada 2011 CFM, Subsection 17",8.2E-5,0.041,1.4547497E-4
1706,"Rinconada 2011 CFM, Subsection 18",8.2E-5,0.041,1.4865639E-4
1707,"Rinconada 2011 CFM, Subsection 19",8.2E-5,0.041,1.5265845E-4
1708,"Rinconada 2011 CFM, Subsection 20",8.0E-5,0.039,1.5430582E-4
1709,"Rinconada 2011 CFM, Subsection 21",7.2E-5,0.035,1.5631391E-4
1710,"Rinconada 2011 CFM, Subsection 22",7.6E-5,0.037,1.5527451E-4
1711,"Rinconada 2011 CFM, Subsection 23",8.0E-5,0.039,1.5472868E-4
1712,"Rinconada 2011 CFM, Subsection 24",8.2E-5,0.04,1.5448732E-4
1713,"Rinconada 2011 CFM, Subsection 25",8.4E-5,0.041,1.5291397E-4
1714,"Rinconada 2011 CFM, Subsection 26",8.6E-5,0.042,1.4915362E-4
1715,"Rinconada 2011 CFM, Subsection 27",8.2E-5,0.041,1.446531E-4
1716,"Rinconada 2011 CFM, Subsection 28",7.8E-5,0.039,1.3605045E-4
1717,"Robinson Creek, Subsection 0",0.0,0.0,0.0
1718,"Robinson Creek, Subsection 1",0.0,0.0,0.0
1719,"Rocky Ledge 2011 CFM, Subsection 0",0.0,0.0,0.0
1720,"Rocky Ledge 2011 CFM, Subsection 1",0.0,0.0,0.0
1721,"Rocky Ledge 2011 CFM, Subsection 2",0.0,0.0,0.0
1722,"Rocky Ledge 2011 CFM, Subsection 3",0.0,0.0,0.0
1723,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 0",0.001818,0.678,0.002962223
1724,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 1",0.00195,0.707,0.0031259756
1725,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 2",0.00197,0.726,0.0031437818
1726,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 3",0.001952,0.718,0.0030929637
1727,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 4",0.001872,0.696,0.0029954396
1728,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 5",0.00177,0.672,0.0028636842
1729,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 6",0.001586,0.617,0.0026343649
1730,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 7",0.00131,0.539,0.0022645975
1731,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 8",0.001162,0.492,0.0020450721
1732,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 9",0.00103,0.445,0.0018285351
1733,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 10",9.0E-4,0.394,0.0015820914
1734,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 11",7.3E-4,0.332,0.0012816628
1735,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 12",5.36E-4,0.252,9.423555E-4
1736,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 13",2.98E-4,0.147,5.455882E-4
1737,"Rose Canyon, Subsection 0",2.34E-4,0.116,4.089036E-4
1738,"Rose Canyon, Subsection 1",2.54E-4,0.126,4.7104683E-4
1739,"Rose Canyon, Subsection 2",2.64E-4,0.13,5.218683E-4
1740,"Rose Canyon, Subsection 3",2.86E-4,0.139,5.7102885E-4
1741,"Rose Canyon, Subsection 4",3.08E-4,0.149,6.170455E-4
1742,"Rose Canyon, Subsection 5",3.3E-4,0.16,6.602149E-4
1743,"Rose Canyon, Subsection 6",3.5E-4,0.17,6.902202E-4
1744,"Rose Canyon, Subsection 7",3.58E-4,0.173,7.1666925E-4
1745,"Rose Canyon, Subsection 8",3.64E-4,0.176,7.450373E-4
1746,"Rose Canyon, Subsection 9",3.44E-4,0.165,7.269999E-4
1747,"Rose Canyon, Subsection 10",3.46E-4,0.164,7.1857334E-4
1748,"Rose Canyon, Subsection 11",3.46E-4,0.164,7.111347E-4
1749,"Rose Canyon, Subsection 12",3.36E-4,0.16,6.9069426E-4
1750,"Rose Canyon, Subsection 13",3.36E-4,0.161,6.814869E-4
1751,"Rose Canyon, Subsection 14",3.26E-4,0.158,6.707486E-4
1752,"Rose Canyon, Subsection 15",3.18E-4,0.156,6.574019E-4
1753,"Rose Canyon, Subsection 16",3.22E-4,0.155,6.6950277E-4
1754,"Rose Canyon, Subsection 17",3.02E-4,0.145,6.3251075E-4
1755,"Rose Canyon, Subsection 18",2.92E-4,0.14,6.1049545E-4
1756,"Rose Canyon, Subsection 19",2.5E-4,0.122,5.549376E-4
1757,"Round Valley, Subsection 0",1.32E-4,0.066,3.530239E-4
1758,"Round Valley, Subsection 1",1.44E-4,0.072,3.8865936E-4
1759,"Round Valley, Subsection 2",1.7E-4,0.085,4.5477724E-4
1760,"Round Valley, Subsection 3",1.54E-4,0.077,4.1198963E-4
1761,"Round Valley, Subsection 4",1.4E-4,0.07,3.9961052E-4
1762,"Round Valley, Subsection 5",1.34E-4,0.067,3.7825256E-4
1763,"Russ 2011 CFM, Subsection 0",2.86E-4,0.14,6.39356E-4
1764,"Russ 2011 CFM, Subsection 1",3.12E-4,0.153,7.1567926E-4
1765,"Russ 2011 CFM, Subsection 2",2.7E-4,0.133,6.2955025E-4
1766,"Russ 2011 CFM, Subsection 3",2.46E-4,0.122,6.018309E-4
1767,"Russ 2011 CFM, Subsection 4",2.26E-4,0.112,5.73087E-4
1768,"Russ 2011 CFM, Subsection 5",2.46E-4,0.122,5.980144E-4
1769,"Russ 2011 CFM, Subsection 6",2.86E-4,0.143,6.2488095E-4
1770,"Russ 2011 CFM, Subsection 7",2.94E-4,0.147,7.144752E-4
1771,"Russ 2011 CFM, Subsection 8",2.58E-4,0.129,6.3997647E-4
1772,"San Andreas (Big Bend), Subsection 0",0.00336,0.976,0.004197447
1773,"San Andreas (Big Bend), Subsection 1",0.0034,0.978,0.0042462246
1774,"San Andreas (Big Bend), Subsection 2",0.003392,0.98,0.0042365077
1775,"San Andreas (Big Bend), Subsection 3",0.003444,0.983,0.0042959787
1776,"San Andreas (Big Bend), Subsection 4",0.003334,0.968,0.0040974924
1777,"San Andreas (Big Bend), Subsection 5",0.003576,0.973,0.004362624
1778,"San Andreas (Big Bend), Subsection 6",0.003564,0.973,0.0043434193
1779,"San Andreas (Carrizo) rev, Subsection 0",0.00465,0.997,0.005662026
1780,"San Andreas (Carrizo) rev, Subsection 1",0.00473,0.998,0.0057604937
1781,"San Andreas (Carrizo) rev, Subsection 2",0.004636,0.997,0.0056423596
1782,"San Andreas (Carrizo) rev, Subsection 3",0.004512,0.997,0.005518901
1783,"San Andreas (Carrizo) rev, Subsection 4",0.004412,0.996,0.0054292213
1784,"San Andreas (Carrizo) rev, Subsection 5",0.004364,0.997,0.0053392835
1785,"San Andreas (Carrizo) rev, Subsection 6",0.004304,0.996,0.005264284
1786,"San Andreas (Carrizo) rev, Subsection 7",0.003754,0.987,0.0046483967
1787,"San Andreas (Cholame) rev, Subsection 0",0.004556,0.996,0.005585098
1788,"San Andreas (Cholame) rev, Subsection 1",0.004632,0.996,0.005668179
1789,"San Andreas (Cholame) rev, Subsection 2",0.004638,0.996,0.005674935
1790,"San Andreas (Cholame) rev, Subsection 3",0.004646,0.997,0.0056676073
1791,"San Andreas (Cholame) rev, Subsection 4",0.004608,0.997,0.005621055
1792,"San Andreas (Cholame) rev, Subsection 5",0.00458,0.997,0.0055683553
1793,"San Andreas (Cholame) rev, Subsection 6",0.004558,0.995,0.0055248844
1794,"San Andreas (Cholame) rev, Subsection 7",0.00454,0.993,0.005506223
1795,"San Andreas (Cholame) rev, Subsection 8",0.004484,0.99,0.0054331706
1796,"San Andreas (Cholame) rev, Subsection 9",0.004432,0.986,0.005404181
1797,"San Andreas (Cholame) rev, Subsection 10",0.004276,0.98,0.0051911697
1798,"San Andreas (Coachella) rev, Subsection 0",0.003462,0.94,0.004139567
1799,"San Andreas (Coachella) rev, Subsection 1",0.00354,0.944,0.0042367955
1800,"San Andreas (Coachella) rev, Subsection 2",0.003558,0.953,0.0042551695
1801,"San Andreas (Coachella) rev, Subsection 3",0.003598,0.959,0.0042944425
1802,"San Andreas (Coachella) rev, Subsection 4",0.003626,0.959,0.004330844
1803,"San Andreas (Coachella) rev, Subsection 5",0.003672,0.964,0.004369191
1804,"San Andreas (Coachella) rev, Subsection 6",0.00372,0.971,0.00442967
1805,"San Andreas (Coachella) rev, Subsection 7",0.003848,0.973,0.0045388793
1806,"San Andreas (Coachella) rev, Subsection 8",0.003968,0.975,0.004684626
1807,"San Andreas (Coachella) rev, Subsection 9",0.00406,0.979,0.0048164222
1808,"San Andreas (Coachella) rev, Subsection 10",0.004116,0.982,0.0049025896
1809,"San Andreas (Coachella) rev, Subsection 11",0.004088,0.981,0.004869146
1810,"San Andreas (Coachella) rev, Subsection 12",1.9E-4,0.094,2.1703544E-4
1811,"San Andreas (Creeping Section) 2011 CFM, Subsection 0",0.002824,0.844,0.0035589694
1812,"San Andreas (Creeping Section) 2011 CFM, Subsection 1",0.00283,0.844,0.0035675992
1813,"San Andreas (Creeping Section) 2011 CFM, Subsection 2",0.00252,0.795,0.003221547
1814,"San Andreas (Creeping Section) 2011 CFM, Subsection 3",0.00206,0.716,0.0027014262
1815,"San Andreas (Creeping Section) 2011 CFM, Subsection 4",0.00165,0.62,0.0023307137
1816,"San Andreas (Creeping Section) 2011 CFM, Subsection 5",0.001516,0.581,0.0021638619
1817,"San Andreas (Creeping Section) 2011 CFM, Subsection 6",0.001578,0.586,0.002304054
1818,"San Andreas (Creeping Section) 2011 CFM, Subsection 7",0.002074,0.671,0.0029896158
1819,"San Andreas (Creeping Section) 2011 CFM, Subsection 8",0.003404,0.844,0.004832457
1820,"San Andreas (Creeping Section) 2011 CFM, Subsection 9",0.004756,0.936,0.0067141093
1821,"San Andreas (Creeping Section) 2011 CFM, Subsection 10",0.005176,0.952,0.0073103085
1822,"San Andreas (Creeping Section) 2011 CFM, Subsection 11",0.006154,0.976,0.008591601
1823,"San Andreas (Creeping Section) 2011 CFM, Subsection 12",0.005398,0.959,0.0073490567
1824,"San Andreas (Creeping Section) 2011 CFM, Subsection 13",0.005488,0.964,0.0074805915
1825,"San Andreas (Creeping Section) 2011 CFM, Subsection 14",0.005566,0.965,0.0075871297
1826,"San Andreas (Creeping Section) 2011 CFM, Subsection 15",0.005624,0.966,0.0076776943
1827,"San Andreas (Creeping Section) 2011 CFM, Subsection 16",0.005742,0.969,0.007844318
1828,"San Andreas (Creeping Section) 2011 CFM, Subsection 17",0.005908,0.973,0.008090821
1829,"San Andreas (Creeping Section) 2011 CFM, Subsection 18",0.006214,0.98,0.008534077
1830,"San Andreas (Creeping Section) 2011 CFM, Subsection 19",0.00646,0.982,0.008890499
1831,"San Andreas (Creeping Section) 2011 CFM, Subsection 20",0.006444,0.982,0.008864818
1832,"San Andreas (Mojave N), Subsection 0",0.00392,0.994,0.0050336826
1833,"San Andreas (Mojave N), Subsection 1",0.003804,0.992,0.0048622075
1834,"San Andreas (Mojave N), Subsection 2",0.00348,0.982,0.004531978
1835,"San Andreas (Mojave N), Subsection 3",0.003366,0.979,0.0044011837
1836,"San Andreas (Mojave N), Subsection 4",0.003268,0.972,0.0042902976
1837,"San Andreas (Mojave S), Subsection 0",0.003214,0.968,0.004234462
1838,"San Andreas (Mojave S), Subsection 1",0.003298,0.975,0.004321789
1839,"San Andreas (Mojave S), Subsection 2",0.003364,0.973,0.004375669
1840,"San Andreas (Mojave S), Subsection 3",0.003418,0.972,0.0044194995
1841,"San Andreas (Mojave S), Subsection 4",0.003438,0.971,0.004426071
1842,"San Andreas (Mojave S), Subsection 5",0.003546,0.974,0.0044970782
1843,"San Andreas (Mojave S), Subsection 6",0.003718,0.976,0.0046327184
1844,"San Andreas (Mojave S), Subsection 7",0.003904,0.98,0.0048091006
1845,"San Andreas (Mojave S), Subsection 8",0.004052,0.983,0.0049280813
1846,"San Andreas (Mojave S), Subsection 9",0.004316,0.984,0.005149684
1847,"San Andreas (Mojave S), Subsection 10",0.004478,0.982,0.0052546514
1848,"San Andreas (Mojave S), Subsection 11",0.004594,0.985,0.005339395
1849,"San Andreas (Mojave S), Subsection 12",0.00465,0.988,0.0053851227
1850,"San Andreas (Mojave S), Subsection 13",0.005002,0.991,0.0056048613
1851,"San Andreas (Mojave S), Subsection 14",0.004394,0.972,0.005124665
1852,"San Andreas (North Branch Mill Creek), Subsection 0",2.48E-4,0.12,3.8483986E-4
1853,"San Andreas (North Branch Mill Creek), Subsection 1",2.62E-4,0.127,4.1190986E-4
1854,"San Andreas (North Branch Mill Creek), Subsection 2",2.52E-4,0.124,4.0865134E-4
1855,"San Andreas (North Branch Mill Creek), Subsection 3",2.54E-4,0.125,4.13567E-4
1856,"San Andreas (North Branch Mill Creek), Subsection 4",1.54E-4,0.076,2.6144876E-4
1857,"San Andreas (North Branch Mill Creek), Subsection 5",2.34E-4,0.113,3.8911193E-4
1858,"San Andreas (North Branch Mill Creek), Subsection 6",2.16E-4,0.107,3.669164E-4
1859,"San Andreas (North Branch Mill Creek), Subsection 7",2.04E-4,0.101,3.563853E-4
1860,"San Andreas (North Branch Mill Creek), Subsection 8",2.06E-4,0.102,3.541141E-4
1861,"San Andreas (North Branch Mill Creek), Subsection 9",2.08E-4,0.102,3.541265E-4
1862,"San Andreas (North Branch Mill Creek), Subsection 10",2.14E-4,0.105,3.7162576E-4
1863,"San Andreas (North Branch Mill Creek), Subsection 11",2.1E-4,0.104,3.658107E-4
1864,"San Andreas (North Coast) 2011 CFM, Subsection 0",0.002118,0.84,0.0031670057
1865,"San Andreas (North Coast) 2011 CFM, Subsection 1",0.002682,0.914,0.0041588466
1866,"San Andreas (North Coast) 2011 CFM, Subsection 2",0.002684,0.914,0.0041633267
1867,"San Andreas (North Coast) 2011 CFM, Subsection 3",0.002614,0.915,0.004065751
1868,"San Andreas (North Coast) 2011 CFM, Subsection 4",0.002624,0.921,0.0040827515
1869,"San Andreas (North Coast) 2011 CFM, Subsection 5",0.002616,0.92,0.004076688
1870,"San Andreas (North Coast) 2011 CFM, Subsection 6",0.002592,0.921,0.0040542562
1871,"San Andreas (North Coast) 2011 CFM, Subsection 7",0.00258,0.922,0.0040269177
1872,"San Andreas (North Coast) 2011 CFM, Subsection 8",0.00256,0.918,0.0040020645
1873,"San Andreas (North Coast) 2011 CFM, Subsection 9",0.002546,0.917,0.003978789
1874,"San Andreas (North Coast) 2011 CFM, Subsection 10",0.002536,0.915,0.0039584287
1875,"San Andreas (North Coast) 2011 CFM, Subsection 11",0.002518,0.915,0.003940414
1876,"San Andreas (North Coast) 2011 CFM, Subsection 12",0.002492,0.912,0.003918219
1877,"San Andreas (North Coast) 2011 CFM, Subsection 13",0.002474,0.91,0.0038845902
1878,"San Andreas (North Coast) 2011 CFM, Subsection 14",0.002428,0.9,0.0038311575
1879,"San Andreas (North Coast) 2011 CFM, Subsection 15",0.002346,0.884,0.00373308
1880,"San Andreas (North Coast) 2011 CFM, Subsection 16",0.002286,0.876,0.0036057767
1881,"San Andreas (North Coast) 2011 CFM, Subsection 17",0.002358,0.891,0.0036644493
1882,"San Andreas (North Coast) 2011 CFM, Subsection 18",0.00241,0.901,0.0037053495
1883,"San Andreas (North Coast) 2011 CFM, Subsection 19",0.002418,0.903,0.0037113016
1884,"San Andreas (North Coast) 2011 CFM, Subsection 20",0.002426,0.902,0.003712919
1885,"San Andreas (North Coast) 2011 CFM, Subsection 21",0.002438,0.901,0.0037111307
1886,"San Andreas (North Coast) 2011 CFM, Subsection 22",0.002428,0.898,0.003698483
1887,"San Andreas (North Coast) 2011 CFM, Subsection 23",0.002406,0.896,0.003676327
1888,"San Andreas (North Coast) 2011 CFM, Subsection 24",0.002376,0.888,0.0036402943
1889,"San Andreas (North Coast) 2011 CFM, Subsection 25",0.002346,0.877,0.0035908995
1890,"San Andreas (North Coast) 2011 CFM, Subsection 26",0.002302,0.865,0.003503741
1891,"San Andreas (North Coast) 2011 CFM, Subsection 27",0.002172,0.84,0.0032871887
1892,"San Andreas (North Coast) 2011 CFM, Subsection 28",0.00186,0.753,0.0029389714
1893,"San Andreas (North Coast) 2011 CFM, Subsection 29",0.002142,0.809,0.003225416
1894,"San Andreas (North Coast) 2011 CFM, Subsection 30",0.00232,0.84,0.0034766693
1895,"San Andreas (North Coast) 2011 CFM, Subsection 31",0.002286,0.832,0.0034260189
1896,"San Andreas (Offshore) 2011 CFM, Subsection 0",0.00242,0.853,0.0036256318
1897,"San Andreas (Offshore) 2011 CFM, Subsection 1",0.002536,0.874,0.0038101226
1898,"San Andreas (Offshore) 2011 CFM, Subsection 2",0.00263,0.884,0.003931625
1899,"San Andreas (Offshore) 2011 CFM, Subsection 3",0.00276,0.899,0.004068549
1900,"San Andreas (Offshore) 2011 CFM, Subsection 4",0.002928,0.912,0.004267049
1901,"San Andreas (Offshore) 2011 CFM, Subsection 5",0.003152,0.926,0.0044842158
1902,"San Andreas (Offshore) 2011 CFM, Subsection 6",0.003352,0.941,0.004701648
1903,"San Andreas (Offshore) 2011 CFM, Subsection 7",0.003614,0.954,0.0049729818
1904,"San Andreas (Offshore) 2011 CFM, Subsection 8",0.00375,0.959,0.005140336
1905,"San Andreas (Offshore) 2011 CFM, Subsection 9",0.003672,0.956,0.0050680004
1906,"San Andreas (Offshore) 2011 CFM, Subsection 10",0.003468,0.955,0.0049097175
1907,"San Andreas (Offshore) 2011 CFM, Subsection 11",0.003282,0.951,0.004679471
1908,"San Andreas (Offshore) 2011 CFM, Subsection 12",0.003078,0.942,0.0044765165
1909,"San Andreas (Offshore) 2011 CFM, Subsection 13",0.002926,0.933,0.0043338602
1910,"San Andreas (Offshore) 2011 CFM, Subsection 14",0.002854,0.928,0.0042569237
1911,"San Andreas (Offshore) 2011 CFM, Subsection 15",0.002808,0.924,0.004210736
1912,"San Andreas (Offshore) 2011 CFM, Subsection 16",0.002798,0.924,0.0041978355
1913,"San Andreas (Offshore) 2011 CFM, Subsection 17",0.002782,0.921,0.0042005377
1914,"San Andreas (Offshore) 2011 CFM, Subsection 18",0.002792,0.92,0.0042650644
1915,"San Andreas (Offshore) 2011 CFM, Subsection 19",0.002804,0.919,0.004331622
1916,"San Andreas (Offshore) 2011 CFM, Subsection 20",0.002816,0.912,0.0043777814
1917,"San Andreas (Offshore) 2011 CFM, Subsection 21",0.002848,0.912,0.0044523575
1918,"San Andreas (Offshore) 2011 CFM, Subsection 22",0.002842,0.9,0.0044617252
1919,"San Andreas (Offshore) 2011 CFM, Subsection 23",0.002786,0.894,0.004389901
1920,"San Andreas (Parkfield), Subsection 0",0.0037,0.954,0.0044891047
1921,"San Andreas (Parkfield), Subsection 1",0.003776,0.954,0.0045793923
1922,"San Andreas (Parkfield), Subsection 2",0.003372,0.923,0.0040831775
1923,"San Andreas (Parkfield), Subsection 3",0.003146,0.904,0.0038772048
1924,"San Andreas (Parkfield), Subsection 4",0.00306,0.891,0.0037829434
1925,"San Andreas (Parkfield), Subsection 5",0.00299,0.882,0.0037157922
1926,"San Andreas (Parkfield), Subsection 6",0.002952,0.872,0.0036833663
1927,"San Andreas (Parkfield), Subsection 7",0.002872,0.857,0.0036054135
1928,"San Andreas (Peninsula) 2011 CFM, Subsection 0",0.00229,0.83,0.0032530772
1929,"San Andreas (Peninsula) 2011 CFM, Subsection 1",0.002362,0.84,0.0033570547
1930,"San Andreas (Peninsula) 2011 CFM, Subsection 2",0.002332,0.841,0.0033842975
1931,"San Andreas (Peninsula) 2011 CFM, Subsection 3",0.002252,0.833,0.0033103486
1932,"San Andreas (Peninsula) 2011 CFM, Subsection 4",0.002156,0.827,0.0032052088
1933,"San Andreas (Peninsula) 2011 CFM, Subsection 5",0.00219,0.831,0.003235759
1934,"San Andreas (Peninsula) 2011 CFM, Subsection 6",0.002208,0.838,0.0032661133
1935,"San Andreas (Peninsula) 2011 CFM, Subsection 7",0.002212,0.838,0.003266476
1936,"San Andreas (Peninsula) 2011 CFM, Subsection 8",0.002214,0.839,0.0032924463
1937,"San Andreas (Peninsula) 2011 CFM, Subsection 9",0.002226,0.844,0.0033040135
1938,"San Andreas (Peninsula) 2011 CFM, Subsection 10",0.002222,0.843,0.00332351
1939,"San Andreas (Peninsula) 2011 CFM, Subsection 11",0.002172,0.84,0.0032404654
1940,"San Andreas (Peninsula) 2011 CFM, Subsection 12",0.00212,0.838,0.003154461
1941,"San Andreas (Peninsula) 2011 CFM, Subsection 13",0.002108,0.833,0.0031300876
1942,"San Andreas (Peninsula) 2011 CFM, Subsection 14",0.00212,0.836,0.0031595007
1943,"San Andreas (Peninsula) 2011 CFM, Subsection 15",0.00209,0.831,0.0031142517
1944,"San Andreas (San Bernardino N), Subsection 0",0.00457,0.975,0.0053621805
1945,"San Andreas (San Bernardino N), Subsection 1",0.004906,0.98,0.005855319
1946,"San Andreas (San Bernardino N), Subsection 2",0.0041,0.96,0.0047001857
1947,"San Andreas (San Bernardino N), Subsection 3",0.00383,0.946,0.004468633
1948,"San Andreas (San Bernardino N), Subsection 4",0.003496,0.935,0.004295043
1949,"San Andreas (San Bernardino N), Subsection 5",0.003152,0.908,0.00389653
1950,"San Andreas (San Bernardino S), Subsection 0",0.003506,0.93,0.0044422317
1951,"San Andreas (San Bernardino S), Subsection 1",0.003652,0.938,0.0046280646
1952,"San Andreas (San Bernardino S), Subsection 2",0.003522,0.934,0.0044602
1953,"San Andreas (San Bernardino S), Subsection 3",0.003448,0.927,0.004373697
1954,"San Andreas (San Bernardino S), Subsection 4",0.003426,0.924,0.004374865
1955,"San Andreas (San Bernardino S), Subsection 5",0.003486,0.929,0.004449127
1956,"San Andreas (San Bernardino S), Subsection 6",0.00326,0.912,0.0041791718
1957,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 0",0.003006,0.891,0.0035580923
1958,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 1",0.00302,0.891,0.0035855076
1959,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 2",0.002548,0.825,0.003050821
1960,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 3",0.00207,0.733,0.0025650922
1961,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 4",0.001878,0.698,0.0023665738
1962,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 5",0.001848,0.686,0.0023330038
1963,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 6",0.00197,0.706,0.0024680526
1964,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 7",0.001952,0.702,0.0024370847
1965,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 0",0.002828,0.895,0.004084561
1966,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 1",0.00322,0.932,0.004566155
1967,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 2",0.003726,0.96,0.005303128
1968,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 3",0.00423,0.974,0.006039954
1969,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 4",0.00464,0.981,0.006673968
1970,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 5",0.004788,0.984,0.00695174
1971,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 6",0.00458,0.978,0.006616194
1972,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 7",0.00437,0.962,0.006258352
1973,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 8",0.003826,0.94,0.00540036
1974,"San Cayetano, Subsection 0",4.58E-4,0.22,0.0010075786
1975,"San Cayetano, Subsection 1",5.26E-4,0.246,0.0011129513
1976,"San Cayetano, Subsection 2",5.34E-4,0.246,0.0011379366
1977,"San Cayetano, Subsection 3",3.82E-4,0.186,7.7852735E-4
1978,"San Clemente, Subsection 0",2.78E-4,0.135,5.76619E-4
1979,"San Clemente, Subsection 1",3.12E-4,0.152,6.7065586E-4
1980,"San Clemente, Subsection 2",3.44E-4,0.167,7.336372E-4
1981,"San Clemente, Subsection 3",3.5E-4,0.17,7.8354287E-4
1982,"San Clemente, Subsection 4",3.64E-4,0.177,8.1961206E-4
1983,"San Clemente, Subsection 5",3.82E-4,0.186,8.456506E-4
1984,"San Clemente, Subsection 6",3.84E-4,0.187,8.661689E-4
1985,"San Clemente, Subsection 7",3.5E-4,0.172,7.9453713E-4
1986,"San Clemente, Subsection 8",3.4E-4,0.168,7.768081E-4
1987,"San Clemente, Subsection 9",3.2E-4,0.158,7.3396665E-4
1988,"San Clemente, Subsection 10",3.2E-4,0.158,7.2828826E-4
1989,"San Clemente, Subsection 11",3.2E-4,0.158,7.0925785E-4
1990,"San Clemente, Subsection 12",3.16E-4,0.156,7.0186134E-4
1991,"San Clemente, Subsection 13",3.08E-4,0.153,6.9189287E-4
1992,"San Clemente, Subsection 14",2.92E-4,0.145,6.8060245E-4
1993,"San Clemente, Subsection 15",2.88E-4,0.143,6.7409594E-4
1994,"San Clemente, Subsection 16",2.84E-4,0.141,6.7373365E-4
1995,"San Clemente, Subsection 17",2.7E-4,0.134,6.518709E-4
1996,"San Clemente, Subsection 18",2.62E-4,0.13,6.4699614E-4
