Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
1015,"Kern Canyon (North Kern) 2011, Subsection 4",9.0E-5,0.009,1.5099769E-4
1016,"Kern Canyon (North Kern) 2011, Subsection 5",1.0E-4,0.01,2.0892281E-4
1017,"Kern Canyon (North Kern) 2011, Subsection 6",9.0E-5,0.009,1.9121451E-4
1018,"Kern Canyon (South Kern) 2011, Subsection 0",3.0E-5,0.003,1.1707676E-4
1019,"Kern Canyon (South Kern) 2011, Subsection 1",3.0E-5,0.003,1.2967436E-4
1020,"Kern Canyon (South Kern) 2011, Subsection 2",3.0E-5,0.003,1.193149E-4
1021,"Kern Canyon (South Kern) 2011, Subsection 3",6.0E-5,0.006,1.2150674E-4
1022,"Kern Canyon (South Kern) 2011, Subsection 4",7.0E-5,0.007,1.3407337E-4
1023,"Kern Canyon (South Kern) 2011, Subsection 5",6.0E-5,0.006,1.1976418E-4
1024,"Kickapoo, Subsection 0",7.9E-4,0.077,0.0013319205
1025,"Kickapoo, Subsection 1",7.9E-4,0.077,0.0013319205
1026,"King Range 2011 CFM, Subsection 0",1.1E-4,0.011,1.7197824E-4
1027,"King Range 2011 CFM, Subsection 1",1.3E-4,0.013,1.8633466E-4
1028,"King Range 2011 CFM, Subsection 2",1.3E-4,0.013,1.966235E-4
1029,"King Range 2011 CFM, Subsection 3",1.6E-4,0.016,2.359777E-4
1030,"King Range 2011 CFM, Subsection 4",5.1E-4,0.051,3.4736E-4
1031,"King Range 2011 CFM, Subsection 5",8.7E-4,0.087,5.1262963E-4
1032,"King Range 2011 CFM, Subsection 6",8.5E-4,0.085,4.785703E-4
1033,"La Panza 2011, Subsection 0",8.0E-5,0.008,6.79028E-5
1034,"La Panza 2011, Subsection 1",8.0E-5,0.008,7.551442E-5
1035,"La Panza 2011, Subsection 2",8.0E-5,0.008,8.086812E-5
1036,"La Panza 2011, Subsection 3",9.0E-5,0.009,8.218491E-5
1037,"La Panza 2011, Subsection 4",6.0E-5,0.006,7.2890434E-5
1038,"La Panza 2011, Subsection 5",6.0E-5,0.006,7.614037E-5
1039,"La Panza 2011, Subsection 6",7.0E-5,0.007,7.780239E-5
1040,"La Panza 2011, Subsection 7",7.0E-5,0.007,9.784039E-5
1041,"La Panza 2011, Subsection 8",6.0E-5,0.006,8.93848E-5
1042,"Laguna Salada, Subsection 0",0.00143,0.14,0.0021605047
1043,"Laguna Salada, Subsection 1",0.00147,0.144,0.0023247486
1044,"Laguna Salada, Subsection 2",8.3E-4,0.083,0.0016590516
1045,"Laguna Salada, Subsection 3",6.9E-4,0.069,0.0015599611
1046,"Laguna Salada, Subsection 4",5.9E-4,0.059,0.0014605968
1047,"Laguna Salada, Subsection 5",5.1E-4,0.05,0.001466555
1048,"Laguna Salada, Subsection 6",4.5E-4,0.044,0.0014060895
1049,"Laguna Salada, Subsection 7",4.5E-4,0.045,0.0014227034
1050,"Laguna Salada, Subsection 8",4.2E-4,0.042,0.001402753
1051,"Laguna Salada, Subsection 9",3.9E-4,0.039,0.0014466279
1052,"Laguna Salada, Subsection 10",4.2E-4,0.042,0.0014549955
1053,"Laguna Salada, Subsection 11",4.5E-4,0.045,0.0015320309
1054,"Laguna Salada, Subsection 12",5.9E-4,0.059,0.0016313951
1055,"Laguna Salada, Subsection 13",9.9E-4,0.099,0.0022921523
1056,"Laguna Salada, Subsection 14",9.8E-4,0.098,0.00212065
1057,"Lake Isabella (Seismicity), Subsection 0",1.7E-4,0.017,2.3741215E-4
1058,"Lake Isabella (Seismicity), Subsection 1",1.7E-4,0.017,2.5215367E-4
1059,"Lake Isabella (Seismicity), Subsection 2",1.0E-4,0.01,1.893064E-4
1060,"Lake Isabella (Seismicity), Subsection 3",9.0E-5,0.009,1.7518757E-4
1061,"Lake Isabella (Seismicity), Subsection 4",9.0E-5,0.009,1.7605904E-4
1062,"Lake Isabella (Seismicity), Subsection 5",8.0E-5,0.008,1.9428838E-4
1063,"Lake Isabella (Seismicity), Subsection 6",8.0E-5,0.008,2.5801337E-4
1064,"Lake Isabella (Seismicity), Subsection 7",8.0E-5,0.008,2.4137762E-4
1065,"Las Positas, Subsection 0",4.1E-4,0.041,5.561965E-4
1066,"Las Positas, Subsection 1",4.1E-4,0.041,5.561965E-4
1067,"Last Chance, Subsection 0",6.0E-5,0.006,1.0099404E-4
1068,"Last Chance, Subsection 1",6.0E-5,0.006,1.069701E-4
1069,"Last Chance, Subsection 2",7.0E-5,0.007,1.4460785E-4
1070,"Last Chance, Subsection 3",7.0E-5,0.007,1.2961653E-4
1071,"Lenwood-Lockhart-Old Woman Springs, Subsection 0",5.0E-4,0.05,7.804279E-4
1072,"Lenwood-Lockhart-Old Woman Springs, Subsection 1",5.6E-4,0.056,8.32646E-4
1073,"Lenwood-Lockhart-Old Woman Springs, Subsection 2",4.0E-4,0.04,5.4212456E-4
1074,"Lenwood-Lockhart-Old Woman Springs, Subsection 3",3.3E-4,0.033,4.9297593E-4
1075,"Lenwood-Lockhart-Old Woman Springs, Subsection 4",2.6E-4,0.026,4.4773737E-4
1076,"Lenwood-Lockhart-Old Woman Springs, Subsection 5",2.9E-4,0.029,4.224908E-4
1077,"Lenwood-Lockhart-Old Woman Springs, Subsection 6",2.5E-4,0.025,3.9765073E-4
1078,"Lenwood-Lockhart-Old Woman Springs, Subsection 7",2.3E-4,0.023,3.8682984E-4
1079,"Lenwood-Lockhart-Old Woman Springs, Subsection 8",1.8E-4,0.018,3.6009686E-4
1080,"Lenwood-Lockhart-Old Woman Springs, Subsection 9",2.0E-4,0.02,3.5590385E-4
1081,"Lenwood-Lockhart-Old Woman Springs, Subsection 10",1.7E-4,0.017,3.511874E-4
1082,"Lenwood-Lockhart-Old Woman Springs, Subsection 11",1.7E-4,0.017,3.5440293E-4
1083,"Lenwood-Lockhart-Old Woman Springs, Subsection 12",1.8E-4,0.018,3.5547823E-4
1084,"Lenwood-Lockhart-Old Woman Springs, Subsection 13",1.9E-4,0.019,3.6004445E-4
1085,"Lenwood-Lockhart-Old Woman Springs, Subsection 14",1.9E-4,0.019,3.6413225E-4
1086,"Lenwood-Lockhart-Old Woman Springs, Subsection 15",2.3E-4,0.022,3.856704E-4
1087,"Lenwood-Lockhart-Old Woman Springs, Subsection 16",2.1E-4,0.02,3.9961422E-4
1088,"Lenwood-Lockhart-Old Woman Springs, Subsection 17",2.8E-4,0.027,4.484537E-4
1089,"Lenwood-Lockhart-Old Woman Springs, Subsection 18",2.8E-4,0.027,4.4536692E-4
1090,"Lenwood-Lockhart-Old Woman Springs, Subsection 19",3.6E-4,0.03,4.6462502E-4
1091,"Lenwood-Lockhart-Old Woman Springs, Subsection 20",4.0E-4,0.034,4.933362E-4
1092,"Lenwood-Lockhart-Old Woman Springs, Subsection 21",5.7E-4,0.054,7.8450725E-4
1093,"Lenwood-Lockhart-Old Woman Springs, Subsection 22",5.3E-4,0.05,7.1481476E-4
1094,"Likely 2011 CFM, Subsection 0",3.9E-4,0.039,5.318948E-4
1095,"Likely 2011 CFM, Subsection 1",4.1E-4,0.04,5.6365994E-4
1096,"Likely 2011 CFM, Subsection 2",4.0E-4,0.04,5.418798E-4
1097,"Likely 2011 CFM, Subsection 3",3.1E-4,0.03,4.321904E-4
1098,"Likely 2011 CFM, Subsection 4",2.4E-4,0.023,3.9452466E-4
1099,"Likely 2011 CFM, Subsection 5",2.5E-4,0.025,3.8015615E-4
1100,"Likely 2011 CFM, Subsection 6",2.4E-4,0.024,3.6287023E-4
1101,"Likely 2011 CFM, Subsection 7",1.9E-4,0.019,3.5163653E-4
1102,"Likely 2011 CFM, Subsection 8",2.2E-4,0.022,3.4465792E-4
1103,"Likely 2011 CFM, Subsection 9",2.2E-4,0.022,3.4510816E-4
1104,"Likely 2011 CFM, Subsection 10",1.9E-4,0.019,3.4202068E-4
1105,"Likely 2011 CFM, Subsection 11",1.9E-4,0.019,3.4471526E-4
1106,"Likely 2011 CFM, Subsection 12",1.9E-4,0.019,3.563203E-4
1107,"Likely 2011 CFM, Subsection 13",1.8E-4,0.018,3.6693548E-4
1108,"Likely 2011 CFM, Subsection 14",2.0E-4,0.02,3.872983E-4
1109,"Likely 2011 CFM, Subsection 15",2.5E-4,0.025,4.0397077E-4
1110,"Likely 2011 CFM, Subsection 16",2.4E-4,0.024,4.388351E-4
1111,"Likely 2011 CFM, Subsection 17",2.9E-4,0.028,5.3980836E-4
1112,"Likely 2011 CFM, Subsection 18",3.2E-4,0.032,5.626003E-4
1113,"Likely 2011 CFM, Subsection 19",2.9E-4,0.029,5.2899565E-4
1114,"Lions Head 2011 CFM, Subsection 0",1.0E-5,0.001,2.2027643E-5
1115,"Lions Head 2011 CFM, Subsection 1",2.0E-5,0.002,2.6124835E-5
1116,"Lions Head 2011 CFM, Subsection 2",3.0E-5,0.003,2.0100615E-5
1117,"Lions Head 2011 CFM, Subsection 3",2.0E-5,0.002,1.7428907E-5
1118,"Lions Head 2011 CFM, Subsection 4",1.0E-5,0.001,1.5568976E-5
1119,"Lions Head 2011 CFM, Subsection 5",1.0E-5,0.001,1.4449054E-5
1120,"Lions Head 2011 CFM, Subsection 6",0.0,0.0,1.2911723E-5
1121,"Lions Head 2011 CFM, Subsection 7",0.0,0.0,1.2924472E-5
1122,"Lions Head 2011 CFM, Subsection 8",0.0,0.0,1.1929157E-5
1123,"Lions Head 2011 CFM, Subsection 9",0.0,0.0,1.2710962E-5
1124,"Lions Head 2011 CFM, Subsection 10",0.0,0.0,1.1235189E-5
1125,"Little Lake, Subsection 0",2.8E-4,0.028,7.2082534E-4
1126,"Little Lake, Subsection 1",3.4E-4,0.034,7.962256E-4
1127,"Little Lake, Subsection 2",3.0E-4,0.03,5.788345E-4
1128,"Little Lake, Subsection 3",3.4E-4,0.034,6.316392E-4
1129,"Little Lake, Subsection 4",3.9E-4,0.039,6.47812E-4
1130,"Little Lake, Subsection 5",4.2E-4,0.042,7.488839E-4
1131,"Little Lake, Subsection 6",3.8E-4,0.038,7.103582E-4
1132,"Little Salmon (Offshore), Subsection 0",2.5E-4,0.025,7.9290965E-4
1133,"Little Salmon (Offshore), Subsection 1",3.5E-4,0.035,8.832543E-4
1134,"Little Salmon (Offshore), Subsection 2",5.3E-4,0.052,0.001051759
1135,"Little Salmon (Offshore), Subsection 3",4.9E-4,0.049,9.53742E-4
1136,"Little Salmon (Onshore), Subsection 0",9.8E-4,0.098,0.0018554061
1137,"Little Salmon (Onshore), Subsection 1",0.00118,0.117,0.0021697474
1138,"Little Salmon (Onshore), Subsection 2",8.7E-4,0.087,0.001670263
1139,"Los Alamos 2011 CFM, Subsection 0",3.9E-4,0.039,2.194528E-4
1140,"Los Alamos 2011 CFM, Subsection 1",4.2E-4,0.042,2.4150604E-4
1141,"Los Alamos 2011 CFM, Subsection 2",3.7E-4,0.037,2.0658715E-4
1142,"Los Alamos extension, Subsection 0",4.1E-4,0.04,2.0947917E-4
1143,"Los Alamos extension, Subsection 1",4.1E-4,0.04,2.0947917E-4
1144,"Los Medanos - Roe Island, Subsection 0",1.0E-5,0.001,4.731268E-5
1145,"Los Medanos - Roe Island, Subsection 1",1.0E-5,0.001,4.731268E-5
1146,"Los Osos 2011, Subsection 0",6.0E-5,0.006,9.8530836E-5
1147,"Los Osos 2011, Subsection 1",8.0E-5,0.008,1.0571978E-4
1148,"Los Osos 2011, Subsection 2",7.0E-5,0.007,1.0812558E-4
1149,"Los Osos 2011, Subsection 3",8.0E-5,0.008,1.1340118E-4
1150,"Los Osos 2011, Subsection 4",1.1E-4,0.011,1.2487895E-4
1151,"Los Osos 2011, Subsection 5",1.7E-4,0.017,1.876386E-4
1152,"Los Osos 2011, Subsection 6",1.7E-4,0.017,1.794329E-4
1153,"Lost Hills, Subsection 0",5.9E-4,0.059,7.617642E-4
1154,"Lost Hills, Subsection 1",6.2E-4,0.062,8.09251E-4
1155,"Lost Hills, Subsection 2",4.9E-4,0.049,6.6056586E-4
1156,"Lost Hills, Subsection 3",6.7E-4,0.066,8.0516434E-4
1157,"Lost Hills, Subsection 4",6.2E-4,0.061,7.591251E-4
1158,"Ludlow, Subsection 0",3.4E-4,0.034,3.91918E-4
1159,"Ludlow, Subsection 1",3.5E-4,0.035,4.271048E-4
1160,"Ludlow, Subsection 2",2.4E-4,0.024,3.210419E-4
1161,"Ludlow, Subsection 3",3.1E-4,0.031,3.614272E-4
1162,"Ludlow, Subsection 4",2.6E-4,0.026,3.283566E-4
1163,"Ludlow, Subsection 5",2.4E-4,0.024,3.1215575E-4
1164,"Ludlow, Subsection 6",2.6E-4,0.026,3.146447E-4
1165,"Ludlow, Subsection 7",2.5E-4,0.025,3.175023E-4
1166,"Ludlow, Subsection 8",2.7E-4,0.027,3.155348E-4
1167,"Ludlow, Subsection 9",3.6E-4,0.036,3.3419937E-4
1168,"Ludlow, Subsection 10",3.3E-4,0.032,3.389255E-4
1169,"Ludlow, Subsection 11",3.5E-4,0.035,4.095633E-4
1170,"Ludlow, Subsection 12",3.5E-4,0.035,3.792471E-4
1171,"Maacama 2011 CFM, Subsection 0",9.0E-5,0.009,1.5657788E-4
1172,"Maacama 2011 CFM, Subsection 1",5.5E-4,0.054,9.3753653E-4
1173,"Maacama 2011 CFM, Subsection 2",8.0E-4,0.079,0.0014820066
1174,"Maacama 2011 CFM, Subsection 3",9.4E-4,0.093,0.0017609341
1175,"Maacama 2011 CFM, Subsection 4",0.00105,0.104,0.0020561654
1176,"Maacama 2011 CFM, Subsection 5",0.00129,0.127,0.0023986434
1177,"Maacama 2011 CFM, Subsection 6",0.00146,0.145,0.002753586
1178,"Maacama 2011 CFM, Subsection 7",0.00161,0.159,0.0030228395
1179,"Maacama 2011 CFM, Subsection 8",0.00169,0.167,0.0032064326
1180,"Maacama 2011 CFM, Subsection 9",0.00173,0.17,0.003268639
1181,"Maacama 2011 CFM, Subsection 10",0.00178,0.175,0.003291513
1182,"Maacama 2011 CFM, Subsection 11",0.00176,0.172,0.003293207
1183,"Maacama 2011 CFM, Subsection 12",0.00176,0.172,0.0032709364
1184,"Maacama 2011 CFM, Subsection 13",0.00176,0.173,0.0032359934
1185,"Maacama 2011 CFM, Subsection 14",0.00181,0.177,0.0032128186
1186,"Maacama 2011 CFM, Subsection 15",0.00185,0.181,0.0031915645
1187,"Maacama 2011 CFM, Subsection 16",0.00183,0.181,0.0031771855
1188,"Maacama 2011 CFM, Subsection 17",0.00183,0.181,0.0031695196
1189,"Maacama 2011 CFM, Subsection 18",0.00178,0.176,0.0032042197
1190,"Maacama 2011 CFM, Subsection 19",0.00185,0.184,0.0032731208
1191,"Maacama 2011 CFM, Subsection 20",0.00181,0.18,0.0033196423
1192,"Maacama 2011 CFM, Subsection 21",0.00193,0.192,0.0034075193
1193,"Maacama 2011 CFM, Subsection 22",0.002,0.197,0.0036718026
1194,"Maacama 2011 CFM, Subsection 23",0.00213,0.21,0.003896316
1195,"Maacama 2011 CFM, Subsection 24",0.0023,0.225,0.004110804
1196,"Maacama 2011 CFM, Subsection 25",0.00238,0.232,0.0042244024
1197,"Maacama 2011 CFM, Subsection 26",0.00248,0.241,0.0045582186
1198,"Maacama 2011 CFM, Subsection 27",0.00308,0.29,0.0052154497
1199,"Maacama 2011 CFM, Subsection 28",0.00279,0.266,0.0048101177
1200,"Mad River (alt1), Subsection 0",2.7E-4,0.027,3.271191E-4
1201,"Mad River (alt1), Subsection 1",3.1E-4,0.03,3.5132095E-4
1202,"Mad River (alt1), Subsection 2",4.4E-4,0.044,4.0714353E-4
1203,"Mad River (alt1), Subsection 3",4.2E-4,0.042,3.8262046E-4
1204,"Malibu Coast (Extension) alt 1, Subsection 0",1.4E-4,0.014,2.1804185E-4
1205,"Malibu Coast (Extension) alt 1, Subsection 1",1.6E-4,0.016,2.3085E-4
1206,"Malibu Coast (Extension) alt 1, Subsection 2",1.2E-4,0.012,2.229321E-4
1207,"Malibu Coast (Extension) alt 1, Subsection 3",1.3E-4,0.013,2.704557E-4
1208,"Malibu Coast (Extension) alt 1, Subsection 4",1.4E-4,0.014,2.8197173E-4
1209,"Malibu Coast (Extension) alt 1, Subsection 5",1.4E-4,0.014,2.7634756E-4
1210,"Malibu Coast (Extension) alt 1, Subsection 6",1.8E-4,0.018,2.4770704E-4
1211,"Malibu Coast (Extension) alt 1, Subsection 7",2.1E-4,0.021,2.3741827E-4
1212,"Malibu Coast (Extension) alt 1, Subsection 8",1.8E-4,0.018,2.1500656E-4
1213,"Malibu Coast alt 1, Subsection 0",3.0E-4,0.03,4.6999758E-4
1214,"Malibu Coast alt 1, Subsection 1",3.4E-4,0.033,5.1757344E-4
1215,"Malibu Coast alt 1, Subsection 2",3.3E-4,0.032,5.3252076E-4
1216,"Malibu Coast alt 1, Subsection 3",3.3E-4,0.032,5.3451624E-4
1217,"Malibu Coast alt 1, Subsection 4",3.2E-4,0.031,5.4107024E-4
1218,"Malibu Coast alt 1, Subsection 5",3.2E-4,0.031,5.994762E-4
1219,"Malibu Coast alt 1, Subsection 6",3.2E-4,0.032,7.040584E-4
1220,"Malibu Coast alt 1, Subsection 7",3.4E-4,0.034,7.592289E-4
1221,"Malibu Coast alt 1, Subsection 8",3.3E-4,0.033,7.4286683E-4
1222,"Malibu Coast alt 1, Subsection 9",3.2E-4,0.032,6.9505355E-4
1223,"Manix-Afton Hills, Subsection 0",2.4E-4,0.024,3.457339E-4
1224,"Manix-Afton Hills, Subsection 1",2.9E-4,0.029,4.1266627E-4
1225,"Manix-Afton Hills, Subsection 2",2.4E-4,0.024,3.4000337E-4
1226,"Manix-Afton Hills, Subsection 3",2.6E-4,0.026,3.5172832E-4
1227,"Manix-Afton Hills, Subsection 4",2.7E-4,0.027,3.577853E-4
1228,"Manix-Afton Hills, Subsection 5",2.7E-4,0.027,3.6076177E-4
1229,"Manix-Afton Hills, Subsection 6",2.4E-4,0.023,3.784087E-4
1230,"Manix-Afton Hills, Subsection 7",3.8E-4,0.037,4.688725E-4
1231,"Manix-Afton Hills, Subsection 8",3.6E-4,0.035,4.4252948E-4
1232,"McKinleyville (alt1), Subsection 0",1.3E-4,0.013,2.4563045E-4
1233,"McKinleyville (alt1), Subsection 1",1.3E-4,0.013,2.8227214E-4
1234,"McKinleyville (alt1), Subsection 2",2.0E-4,0.02,2.8980972E-4
1235,"McKinleyville (alt1), Subsection 3",5.4E-4,0.053,4.2258887E-4
1236,"McKinleyville (alt1), Subsection 4",5.2E-4,0.052,4.0061632E-4
1237,"McLean Lake, Subsection 0",6.0E-4,0.06,4.9191684E-4
1238,"McLean Lake, Subsection 1",6.8E-4,0.067,5.4455915E-4
1239,"McLean Lake, Subsection 2",4.5E-4,0.045,3.788316E-4
1240,"McLean Lake, Subsection 3",4.4E-4,0.044,3.5686034E-4
1241,"McLean Lake, Subsection 4",4.1E-4,0.041,3.3610003E-4
1242,"McLean Lake, Subsection 5",4.2E-4,0.042,3.3514274E-4
1243,"McLean Lake, Subsection 6",4.7E-4,0.047,3.463018E-4
1244,"McLean Lake, Subsection 7",4.9E-4,0.049,3.5333715E-4
1245,"McLean Lake, Subsection 8",6.0E-4,0.059,4.786061E-4
1246,"McLean Lake, Subsection 9",5.0E-4,0.049,4.3465476E-4
1247,"Mendocino, Subsection 0",0.005,0.432,0.010486208
1248,"Mendocino, Subsection 1",0.00556,0.477,0.01125036
1249,"Mendocino, Subsection 2",0.00598,0.507,0.011714816
1250,"Mendocino, Subsection 3",0.00633,0.522,0.012104695
1251,"Mendocino, Subsection 4",0.00732,0.577,0.013126405
1252,"Mendocino, Subsection 5",0.00741,0.584,0.0132704135
1253,"Mendocino, Subsection 6",0.00709,0.564,0.012711963
1254,"Mendocino, Subsection 7",0.00208,0.195,0.005207227
1255,"Mendocino, Subsection 8",6.3E-4,0.061,0.0022364778
1256,"Mendocino, Subsection 9",3.9E-4,0.038,0.0017722549
1257,"Mendocino, Subsection 10",3.2E-4,0.032,0.001582889
1258,"Mendocino, Subsection 11",3.3E-4,0.033,0.0015522566
1259,"Mendocino, Subsection 12",3.9E-4,0.039,0.0015443058
1260,"Mendocino, Subsection 13",4.2E-4,0.042,0.0015580625
1261,"Mendocino, Subsection 14",4.4E-4,0.044,0.0015755056
1262,"Mendocino, Subsection 15",4.2E-4,0.042,0.001602419
1263,"Mendocino, Subsection 16",4.3E-4,0.043,0.0016229567
1264,"Mendocino, Subsection 17",4.5E-4,0.045,0.0016620874
1265,"Mendocino, Subsection 18",5.5E-4,0.055,0.0018921675
1266,"Mendocino, Subsection 19",6.5E-4,0.065,0.0021371453
1267,"Mendocino, Subsection 20",7.9E-4,0.079,0.0024288832
1268,"Mendocino, Subsection 21",8.6E-4,0.086,0.0025589883
1269,"Mendocino, Subsection 22",7.7E-4,0.076,0.0026351458
1270,"Mendocino, Subsection 23",8.8E-4,0.086,0.0027744544
1271,"Mendocino, Subsection 24",9.1E-4,0.089,0.002946116
1272,"Mendocino, Subsection 25",9.9E-4,0.097,0.0031223714
1273,"Mendocino, Subsection 26",0.001,0.099,0.0033074901
1274,"Mendocino, Subsection 27",9.7E-4,0.097,0.0035052416
1275,"Mendocino, Subsection 28",0.00106,0.105,0.0036809312
1276,"Mendocino, Subsection 29",0.00106,0.105,0.003885825
1277,"Mendocino, Subsection 30",0.00121,0.119,0.0041814074
1278,"Mendocino, Subsection 31",0.00131,0.127,0.0044235336
1279,"Mendocino, Subsection 32",0.00159,0.154,0.004916236
1280,"Mendocino, Subsection 33",0.00197,0.189,0.0055269897
1281,"Mendocino, Subsection 34",0.00277,0.261,0.007286322
1282,"Mendocino, Subsection 35",0.00273,0.257,0.0071056434
1283,"Mission (connected) 2011 CFM, Subsection 0",5.8E-4,0.056,6.60843E-4
1284,"Mission (connected) 2011 CFM, Subsection 1",6.3E-4,0.061,7.2511024E-4
1285,"Mission (connected) 2011 CFM, Subsection 2",6.0E-4,0.059,7.154893E-4
1286,"Mission (connected) 2011 CFM, Subsection 3",6.2E-4,0.062,7.2656095E-4
1287,"Mission (connected) 2011 CFM, Subsection 4",6.6E-4,0.066,7.410365E-4
1288,"Mission (connected) 2011 CFM, Subsection 5",6.9E-4,0.069,7.252329E-4
1289,"Mission (connected) 2011 CFM, Subsection 6",6.7E-4,0.067,7.1550376E-4
1290,"Mission (connected) 2011 CFM, Subsection 7",6.5E-4,0.065,7.0367695E-4
1291,"Mission (connected) 2011 CFM, Subsection 8",5.9E-4,0.059,6.8378536E-4
1292,"Mission (connected) 2011 CFM, Subsection 9",5.1E-4,0.051,6.588618E-4
1293,"Mission (connected) 2011 CFM, Subsection 10",4.4E-4,0.044,6.4747874E-4
1294,"Mission (connected) 2011 CFM, Subsection 11",3.4E-4,0.034,5.8959855E-4
1295,"Mission Creek, Subsection 0",3.3E-4,0.032,3.8724495E-4
1296,"Mission Creek, Subsection 1",3.4E-4,0.033,4.2069118E-4
1297,"Mission Creek, Subsection 2",3.3E-4,0.033,3.613847E-4
1298,"Mission Creek, Subsection 3",3.0E-4,0.03,3.5405028E-4
1299,"Mission Hills 2011, Subsection 0",5.6E-4,0.056,9.791775E-4
1300,"Mission Hills 2011, Subsection 1",5.6E-4,0.056,9.791775E-4
1301,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 0",0.00199,0.191,0.0015211746
1302,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 1",0.00205,0.195,0.0015492296
1303,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 2",0.00198,0.185,0.001483691
1304,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 3",6.4E-4,0.059,5.8503926E-4
1305,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 4",7.1E-4,0.063,4.9166626E-4
1306,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 5",7.1E-4,0.064,4.935423E-4
1307,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 6",7.1E-4,0.065,5.0528196E-4
1308,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 7",6.2E-4,0.059,4.709122E-4
1309,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 8",5.9E-4,0.057,4.4949108E-4
1310,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 9",4.2E-4,0.041,3.786915E-4
1311,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 10",3.4E-4,0.034,3.5941196E-4
1312,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 11",2.8E-4,0.028,3.4608264E-4
1313,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 12",2.8E-4,0.028,3.4315966E-4
1314,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 13",2.6E-4,0.026,3.4638972E-4
1315,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 14",2.2E-4,0.022,3.597224E-4
1316,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 15",2.9E-4,0.029,4.0917017E-4
1317,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 16",2.7E-4,0.027,4.23816E-4
1318,"Mission Ridge-Arroyo Parida-Santa Ana, Subsection 17",2.6E-4,0.026,4.035457E-4
1319,"Mohawk Valley 2011 CFM, Subsection 0",3.6E-4,0.036,6.059214E-4
1320,"Mohawk Valley 2011 CFM, Subsection 1",3.8E-4,0.038,6.4692297E-4
1321,"Mohawk Valley 2011 CFM, Subsection 2",2.2E-4,0.022,4.6895762E-4
1322,"Mohawk Valley 2011 CFM, Subsection 3",2.2E-4,0.022,4.7383885E-4
1323,"Mohawk Valley 2011 CFM, Subsection 4",1.7E-4,0.017,4.443827E-4
1324,"Mohawk Valley 2011 CFM, Subsection 5",1.1E-4,0.011,4.594449E-4
1325,"Mohawk Valley 2011 CFM, Subsection 6",1.4E-4,0.014,4.537747E-4
1326,"Mohawk Valley 2011 CFM, Subsection 7",3.0E-4,0.03,6.3357793E-4
1327,"Mohawk Valley 2011 CFM, Subsection 8",3.0E-4,0.03,5.9157226E-4
1328,"Mono Lake 2011 CFM, Subsection 0",7.6E-4,0.076,9.984716E-4
1329,"Mono Lake 2011 CFM, Subsection 1",8.3E-4,0.083,0.0010614097
1330,"Mono Lake 2011 CFM, Subsection 2",7.7E-4,0.077,9.759777E-4
1331,"Monte Vista - Shannon 2011 CFM, Subsection 0",9.5E-4,0.095,6.816464E-4
1332,"Monte Vista - Shannon 2011 CFM, Subsection 1",0.001,0.1,7.249294E-4
1333,"Monte Vista - Shannon 2011 CFM, Subsection 2",7.8E-4,0.077,5.7903916E-4
1334,"Monte Vista - Shannon 2011 CFM, Subsection 3",3.9E-4,0.039,3.8200815E-4
1335,"Monte Vista - Shannon 2011 CFM, Subsection 4",4.4E-4,0.044,4.4501948E-4
1336,"Monte Vista - Shannon 2011 CFM, Subsection 5",4.6E-4,0.046,5.153944E-4
1337,"Monte Vista - Shannon 2011 CFM, Subsection 6",5.4E-4,0.054,6.724308E-4
1338,"Monte Vista - Shannon 2011 CFM, Subsection 7",5.2E-4,0.052,6.4389827E-4
1339,"Monterey Bay-Tularcitos, Subsection 0",5.4E-4,0.053,6.620633E-4
1340,"Monterey Bay-Tularcitos, Subsection 1",5.7E-4,0.056,7.038681E-4
1341,"Monterey Bay-Tularcitos, Subsection 2",3.9E-4,0.039,5.117212E-4
1342,"Monterey Bay-Tularcitos, Subsection 3",4.0E-4,0.04,4.7291146E-4
1343,"Monterey Bay-Tularcitos, Subsection 4",3.7E-4,0.037,4.3649986E-4
1344,"Monterey Bay-Tularcitos, Subsection 5",3.8E-4,0.038,4.2415824E-4
1345,"Monterey Bay-Tularcitos, Subsection 6",3.7E-4,0.037,4.2017526E-4
1346,"Monterey Bay-Tularcitos, Subsection 7",3.7E-4,0.037,4.1907607E-4
